,Age,Sex,N,Und,Alc,Smk,HIV,Dia
39,9,f,31747.631999999998,1.0,0.0,0.0,0.0,0.0
40,10,m,535862.579,0.0,0.0,0.0,0.0,0.0
41,10,m,32390.421,1.0,0.0,0.0,0.0,0.0
42,10,f,516718.73600000003,0.0,0.0,0.0,0.0,0.0
43,10,f,31233.263999999996,1.0,0.0,0.0,0.0,0.0
44,11,m,530825.0730000001,0.0,0.0,0.0,0.0,0.0
45,11,m,32085.926999999996,1.0,0.0,0.0,0.0,0.0
46,11,f,512500.69700000004,0.0,0.0,0.0,0.0,0.0
47,11,f,30978.302999999996,1.0,0.0,0.0,0.0,0.0
48,12,m,541578.1020000001,0.0,0.0,0.0,0.0,0.0
49,12,m,32735.897999999997,1.0,0.0,0.0,0.0,0.0
50,12,f,523358.39900000003,0.0,0.0,0.0,0.0,0.0
51,12,f,31634.601,1.0,0.0,0.0,0.0,0.0
52,13,m,531315.4330000001,0.0,0.0,0.0,0.0,0.0
53,13,m,32115.566999999995,1.0,0.0,0.0,0.0,0.0
54,13,f,513285.27300000004,0.0,0.0,0.0,0.0,0.0
55,13,f,31025.727,1.0,0.0,0.0,0.0,0.0
56,14,m,504171.178,0.0,0.0,0.0,0.0,0.0
57,14,m,30474.821999999996,1.0,0.0,0.0,0.0,0.0
58,14,f,487119.852,0.0,0.0,0.0,0.0,0.0
59,14,f,29444.147999999997,1.0,0.0,0.0,0.0,0.0
60,15,f,349035.61419243756,0.0,0.0,0.0,0.0,0.0
61,15,f,6397.80148214244,0.0,1.0,0.0,0.0,0.0
62,15,f,26675.488275202442,0.0,0.0,1.0,0.0,0.0
63,15,f,488.96007021756,0.0,1.0,1.0,0.0,0.0
64,15,f,81872.55147723845,0.0,0.0,0.0,1.0,0.0
65,15,f,1500.71886618156,0.0,1.0,0.0,1.0,0.0
66,15,f,6257.21329912156,0.0,0.0,1.0,1.0,0.0
67,15,f,114.69433745843999,0.0,1.0,1.0,1.0,0.0
68,15,f,21097.59279848244,1.0,0.0,0.0,0.0,0.0
69,15,f,386.71758693756,1.0,1.0,0.0,0.0,0.0
70,15,f,1612.41021387756,1.0,0.0,1.0,0.0,0.0
71,15,f,29.555380702439997,1.0,1.0,1.0,0.0,0.0
72,15,f,4948.818063841561,1.0,0.0,0.0,1.0,0.0
73,15,f,90.71153273844,1.0,1.0,0.0,1.0,0.0
74,15,f,378.21967979844,1.0,0.0,1.0,1.0,0.0
75,15,f,6.932743621559999,1.0,1.0,1.0,1.0,0.0
76,16,f,334906.7843135294,0.0,0.0,0.0,0.0,0.0
77,16,f,6138.820893730681,0.0,1.0,0.0,0.0,0.0
78,16,f,25595.67458155068,0.0,0.0,1.0,0.0,0.0
79,16,f,469.16715118932,0.0,1.0,1.0,0.0,0.0
80,16,f,78558.38150564268,0.0,0.0,0.0,1.0,0.0
81,16,f,1439.97033309732,0.0,1.0,0.0,1.0,0.0
82,16,f,6003.92366727732,0.0,0.0,1.0,1.0,0.0
83,16,f,110.05155398268,0.0,1.0,1.0,1.0,0.0
84,16,f,20243.570207710683,1.0,0.0,0.0,0.0,0.0
85,16,f,371.06340502932,1.0,1.0,0.0,0.0,0.0
86,16,f,1547.14045720932,1.0,0.0,1.0,0.0,0.0
87,16,f,28.358990050679996,1.0,1.0,1.0,0.0,0.0
88,16,f,4748.4917771173195,1.0,0.0,0.0,1.0,0.0
89,16,f,87.03956414267999,1.0,1.0,0.0,1.0,0.0
90,16,f,362.9094899626799,1.0,0.0,1.0,1.0,0.0
91,16,f,6.652108777319998,1.0,1.0,1.0,1.0,0.0
92,17,f,319640.73553728545,0.0,0.0,0.0,0.0,0.0
93,17,f,5858.995152414601,0.0,1.0,0.0,0.0,0.0
94,17,f,24428.947495314602,0.0,0.0,1.0,0.0,0.0
95,17,f,447.7811149854,0.0,1.0,1.0,0.0,0.0
96,17,f,74977.45648405461,0.0,0.0,0.0,1.0,0.0
97,17,f,1374.3321962454002,0.0,1.0,0.0,1.0,0.0
98,17,f,5730.2469433454,0.0,0.0,1.0,1.0,0.0
99,17,f,105.0350763546,0.0,1.0,1.0,1.0,0.0
100,17,f,19320.807980514597,1.0,0.0,0.0,0.0,0.0
101,17,f,354.14922978539994,1.0,1.0,0.0,0.0,0.0
102,17,f,1476.6171868853999,1.0,0.0,1.0,0.0,0.0
103,17,f,27.066302814599997,1.0,1.0,1.0,0.0,0.0
104,17,f,4532.0413781454,1.0,0.0,0.0,1.0,0.0
105,17,f,83.07204155459999,1.0,1.0,0.0,1.0,0.0
106,17,f,346.36699445459993,1.0,0.0,1.0,1.0,0.0
107,17,f,6.348885845399998,1.0,1.0,1.0,1.0,0.0
108,50,f,248367.48193428712,0.0,0.0,0.0,0.0,0.0
109,50,f,4552.56076865292,0.0,1.0,0.0,0.0,0.0
110,50,f,37112.382357996925,0.0,0.0,0.0,0.0,1.0
111,50,f,680.26770106308,0.0,1.0,0.0,0.0,1.0
112,50,f,18981.798942232916,0.0,0.0,1.0,0.0,0.0
113,50,f,347.9352148270799,0.0,1.0,1.0,0.0,0.0
114,50,f,2836.3607614830794,0.0,0.0,1.0,0.0,1.0
115,50,f,51.990319456919984,0.0,1.0,1.0,0.0,1.0
116,50,f,15012.668579272919,1.0,0.0,0.0,0.0,0.0
117,50,f,275.1812977870799,1.0,1.0,0.0,0.0,0.0
118,50,f,2243.2723164430795,1.0,0.0,0.0,0.0,1.0
119,50,f,41.11904449691999,1.0,1.0,0.0,0.0,1.0
120,50,f,1147.3621842070797,1.0,0.0,1.0,0.0,0.0
121,50,f,21.031078732919994,1.0,1.0,1.0,0.0,0.0
122,50,f,171.44492407691996,1.0,0.0,1.0,0.0,1.0
123,50,f,3.1425749830799994,1.0,1.0,1.0,0.0,1.0
124,51,f,256344.37670612594,0.0,0.0,0.0,0.0,0.0
125,51,f,4698.77676243408,0.0,1.0,0.0,0.0,0.0
126,51,f,38304.33215149008,0.0,0.0,0.0,0.0,1.0
127,51,f,702.1160679499201,0.0,1.0,0.0,0.0,1.0
128,51,f,19591.44321435408,0.0,0.0,1.0,0.0,0.0
129,51,f,359.10995708592,0.0,1.0,1.0,0.0,0.0
130,51,f,2927.45703202992,0.0,0.0,1.0,0.0,1.0
131,51,f,53.660108530079995,0.0,1.0,1.0,0.0,1.0
132,51,f,15494.83507131408,1.0,0.0,0.0,0.0,0.0
133,51,f,284.01938012592,1.0,1.0,0.0,0.0,0.0
134,51,f,2315.32018306992,1.0,0.0,0.0,0.0,1.0
135,51,f,42.43967749008,1.0,1.0,0.0,0.0,1.0
136,51,f,1184.2123682059198,1.0,0.0,1.0,0.0,0.0
137,51,f,21.706540354079994,1.0,1.0,1.0,0.0,0.0
138,51,f,176.95127341007998,1.0,0.0,1.0,0.0,1.0
139,51,f,3.2435060299199994,1.0,1.0,1.0,0.0,1.0
140,52,f,259054.4851663275,0.0,0.0,0.0,0.0,0.0
141,52,f,4748.4528849225,0.0,1.0,0.0,0.0,0.0
142,52,f,38709.29088692251,0.0,0.0,0.0,0.0,1.0
143,52,f,709.5389368275,0.0,1.0,0.0,0.0,1.0
144,52,f,19798.5666811725,0.0,0.0,1.0,0.0,0.0
145,52,f,362.9065175774999,0.0,1.0,1.0,0.0,0.0
146,52,f,2958.4065155775,0.0,0.0,1.0,0.0,1.0
147,52,f,54.2274106725,0.0,1.0,1.0,0.0,1.0
148,52,f,15658.648626172502,1.0,0.0,0.0,0.0,0.0
149,52,f,287.0220725775,1.0,1.0,0.0,0.0,0.0
150,52,f,2339.7980705775003,1.0,0.0,0.0,0.0,1.0
151,52,f,42.888355672500005,1.0,1.0,0.0,0.0,1.0
152,52,f,1196.7320263274996,1.0,0.0,1.0,0.0,0.0
153,52,f,21.936024922499993,1.0,1.0,1.0,0.0,0.0
154,52,f,178.8220269225,1.0,0.0,1.0,0.0,1.0
155,52,f,3.2777968274999996,1.0,1.0,1.0,0.0,1.0
156,53,f,255950.69621729245,0.0,0.0,0.0,0.0,0.0
157,53,f,4691.56062312756,0.0,1.0,0.0,0.0,0.0
158,53,f,38245.506331319564,0.0,0.0,0.0,0.0,1.0
159,53,f,701.03779426044,0.0,1.0,0.0,0.0,1.0
160,53,f,19561.35568506756,0.0,0.0,1.0,0.0,0.0
161,53,f,358.55845451244,0.0,1.0,1.0,0.0,0.0
162,53,f,2922.96119432044,0.0,0.0,1.0,0.0,1.0
163,53,f,53.57770009956,0.0,1.0,1.0,0.0,1.0
164,53,f,15471.038901787559,1.0,0.0,0.0,0.0,0.0
165,53,f,283.58319779244,1.0,1.0,0.0,0.0,0.0
166,53,f,2311.76443360044,1.0,0.0,0.0,0.0,1.0
167,53,f,42.37450081956,1.0,1.0,0.0,0.0,1.0
168,53,f,1182.3937158524398,1.0,0.0,1.0,0.0,0.0
169,53,f,21.673204567559996,1.0,1.0,1.0,0.0,0.0
170,53,f,176.67952075955998,1.0,0.0,1.0,0.0,1.0
171,53,f,3.2385248204399995,1.0,1.0,1.0,0.0,1.0
172,54,f,247561.40990677066,0.0,0.0,0.0,0.0,0.0
173,54,f,4537.7855176393805,0.0,1.0,0.0,0.0,0.0
174,54,f,36991.93481365539,0.0,0.0,0.0,0.0,1.0
175,54,f,678.0599049346201,0.0,1.0,0.0,0.0,1.0
176,54,f,18920.193868009377,0.0,0.0,1.0,0.0,0.0
177,54,f,346.80599758061993,0.0,1.0,1.0,0.0,0.0
178,54,f,2827.1554055646197,0.0,0.0,1.0,0.0,1.0
179,54,f,51.82158584537999,0.0,1.0,1.0,0.0,1.0
180,54,f,14963.945243569378,1.0,0.0,0.0,0.0,0.0
181,54,f,274.28820202061996,1.0,1.0,0.0,0.0,0.0
182,54,f,2235.99181800462,1.0,0.0,0.0,0.0,1.0
183,54,f,40.98559340538,1.0,1.0,0.0,0.0,1.0
184,54,f,1143.6384416506198,1.0,0.0,1.0,0.0,0.0
185,54,f,20.962822759379996,1.0,1.0,1.0,0.0,0.0
186,54,f,170.88850277538,1.0,0.0,1.0,0.0,1.0
187,54,f,3.1323758146199996,1.0,1.0,1.0,0.0,1.0
188,55,f,235264.50794567924,0.0,0.0,0.0,0.0,0.0
189,55,f,4312.38405603078,0.0,1.0,0.0,0.0,0.0
190,55,f,35154.46670452678,0.0,0.0,0.0,0.0,1.0
191,55,f,644.37922676322,0.0,1.0,0.0,0.0,1.0
192,55,f,17980.387582500778,0.0,0.0,1.0,0.0,0.0
193,55,f,329.57940578921995,0.0,1.0,1.0,0.0,0.0
194,55,f,2686.72458129322,0.0,0.0,1.0,0.0,1.0
195,55,f,49.24749741678,0.0,1.0,1.0,0.0,1.0
196,55,f,14220.654244860778,1.0,0.0,0.0,0.0,0.0
197,55,f,260.66372342921994,1.0,1.0,0.0,0.0,0.0
198,55,f,2124.9253469332198,1.0,0.0,0.0,0.0,1.0
199,55,f,38.94975177677999,1.0,1.0,0.0,0.0,1.0
200,55,f,1086.8314869592198,1.0,0.0,1.0,0.0,0.0
201,55,f,19.921554750779993,1.0,1.0,1.0,0.0,0.0
202,55,f,162.40010724677998,1.0,0.0,1.0,0.0,1.0
203,55,f,2.9767840432199995,1.0,1.0,1.0,0.0,1.0
204,56,f,221330.0149017596,0.0,0.0,0.0,0.0,0.0
205,56,f,4056.9656499304197,0.0,1.0,0.0,0.0,0.0
206,56,f,33072.30107727442,0.0,0.0,0.0,0.0,1.0
207,56,f,606.21325803558,0.0,1.0,0.0,0.0,1.0
208,56,f,16915.42632726042,0.0,0.0,1.0,0.0,0.0
209,56,f,310.05873104957993,0.0,1.0,1.0,0.0,0.0
210,56,f,2527.5924397055796,0.0,0.0,1.0,0.0,1.0
211,56,f,46.330614984419995,0.0,1.0,1.0,0.0,1.0
212,56,f,13378.378419300418,1.0,0.0,0.0,0.0,0.0
213,56,f,245.22485900957994,1.0,1.0,0.0,0.0,0.0
214,56,f,1999.0680396655798,1.0,0.0,0.0,0.0,1.0
215,56,f,36.642795024419996,1.0,1.0,0.0,0.0,1.0
216,56,f,1022.4594916795799,1.0,0.0,1.0,0.0,0.0
217,56,f,18.741620010419997,1.0,1.0,1.0,0.0,0.0
218,56,f,152.78130335441998,1.0,0.0,1.0,0.0,1.0
219,56,f,2.8004719555799995,1.0,1.0,1.0,0.0,1.0
220,57,f,207096.89350224193,0.0,0.0,0.0,0.0,0.0
221,57,f,3796.0734043180796,0.0,1.0,0.0,0.0,0.0
222,57,f,30945.51282217408,0.0,0.0,0.0,0.0,1.0
223,57,f,567.2293592659199,0.0,1.0,0.0,0.0,1.0
224,57,f,15827.64202223808,0.0,0.0,1.0,0.0,0.0
225,57,f,290.11971120192,0.0,1.0,1.0,0.0,0.0
226,57,f,2365.04995734592,0.0,0.0,1.0,0.0,1.0
227,57,f,43.35122121408,0.0,1.0,1.0,0.0,1.0
228,57,f,12518.051887198078,1.0,0.0,0.0,0.0,0.0
229,57,f,229.45512624191997,1.0,1.0,0.0,0.0,0.0
230,57,f,1870.51350038592,1.0,0.0,0.0,0.0,1.0
231,57,f,34.28639817408,1.0,1.0,0.0,0.0,1.0
232,57,f,956.70794832192,1.0,0.0,1.0,0.0,0.0
233,57,f,17.536398238079997,1.0,1.0,1.0,0.0,0.0
234,57,f,142.95636009408,1.0,0.0,1.0,0.0,1.0
235,57,f,2.62038134592,1.0,1.0,1.0,0.0,1.0
236,58,f,193410.88320032367,0.0,0.0,0.0,0.0,0.0
237,58,f,3545.20967169636,0.0,1.0,0.0,0.0,0.0
238,58,f,28900.476800048364,0.0,0.0,0.0,0.0,1.0
239,58,f,529.74397393164,0.0,1.0,0.0,0.0,1.0
240,58,f,14781.67137483636,0.0,0.0,1.0,0.0,0.0
241,58,f,270.94713314364,0.0,1.0,1.0,0.0,0.0
242,58,f,2208.75549279164,0.0,0.0,1.0,0.0,1.0
243,58,f,40.48635322836,0.0,1.0,1.0,0.0,1.0
244,58,f,11690.79569715636,1.0,0.0,0.0,0.0,0.0
245,58,f,214.29157082363997,1.0,1.0,0.0,0.0,0.0
246,58,f,1746.90050647164,1.0,0.0,0.0,0.0,1.0
247,58,f,32.02057954836,1.0,1.0,0.0,0.0,1.0
248,58,f,893.4838476836397,1.0,0.0,1.0,0.0,0.0
249,58,f,16.377504336359994,1.0,1.0,1.0,0.0,0.0
250,58,f,133.50908068835997,1.0,0.0,1.0,0.0,1.0
251,58,f,2.4472132916399993,1.0,1.0,1.0,0.0,1.0
252,59,f,180548.15909178337,0.0,0.0,0.0,0.0,0.0
253,59,f,3309.4367246966403,0.0,1.0,0.0,0.0,0.0
254,59,f,26978.460553944642,0.0,0.0,0.0,0.0,1.0
255,59,f,494.51353357536004,0.0,1.0,0.0,0.0,1.0
256,59,f,13798.62141605664,0.0,0.0,1.0,0.0,0.0
257,59,f,252.92788746335998,0.0,1.0,1.0,0.0,0.0
258,59,f,2061.8629702153603,0.0,0.0,1.0,0.0,1.0
259,59,f,37.79382226464,0.0,1.0,1.0,0.0,1.0
260,59,f,10913.30335973664,1.0,0.0,0.0,0.0,0.0
261,59,f,200.04018378335996,1.0,1.0,0.0,0.0,0.0
262,59,f,1630.7234905353598,1.0,0.0,0.0,0.0,1.0
263,59,f,29.891061944639997,1.0,1.0,0.0,0.0,1.0
264,59,f,834.0630124233597,1.0,0.0,1.0,0.0,0.0
265,59,f,15.288324056639995,1.0,1.0,1.0,0.0,0.0
266,59,f,124.63010530463997,1.0,0.0,1.0,0.0,1.0
267,59,f,2.2844622153599996,1.0,1.0,1.0,0.0,1.0
268,60,f,167973.58515092538,0.0,0.0,0.0,0.0,0.0
269,60,f,3078.94555266462,0.0,1.0,0.0,0.0,0.0
270,60,f,25099.501229448626,0.0,0.0,0.0,0.0,1.0
271,60,f,460.07232396138005,0.0,1.0,0.0,0.0,1.0
272,60,f,12837.593698294619,0.0,0.0,1.0,0.0,0.0
273,60,f,235.31230811537998,0.0,1.0,1.0,0.0,0.0
274,60,f,1918.26112733138,0.0,0.0,1.0,0.0,1.0
275,60,f,35.16160925862,0.0,1.0,1.0,0.0,1.0
276,60,f,10153.22837073462,1.0,0.0,0.0,0.0,0.0
277,60,f,186.10805567538,1.0,1.0,0.0,0.0,0.0
278,60,f,1517.14906689138,1.0,0.0,0.0,0.0,1.0
279,60,f,27.80924969862,1.0,1.0,0.0,0.0,1.0
280,60,f,775.9733200453799,1.0,0.0,1.0,0.0,0.0
281,60,f,14.223543544619996,1.0,1.0,1.0,0.0,0.0
282,60,f,115.95003632861999,1.0,0.0,1.0,0.0,1.0
283,60,f,2.12535708138,1.0,1.0,1.0,0.0,1.0
284,61,f,156339.0543545063,0.0,0.0,0.0,0.0,0.0
285,61,f,2865.6853140337207,0.0,1.0,0.0,0.0,0.0
286,61,f,23361.008121937724,0.0,0.0,0.0,0.0,1.0
287,61,f,428.20585152228006,0.0,1.0,0.0,0.0,1.0
288,61,f,11948.40996681372,0.0,0.0,1.0,0.0,0.0
289,61,f,219.01362464628,0.0,1.0,1.0,0.0,0.0
290,61,f,1785.39459274228,0.0,0.0,1.0,0.0,1.0
291,61,f,32.72617379772,0.0,1.0,1.0,0.0,1.0
292,61,f,9449.974653453719,1.0,0.0,0.0,0.0,0.0
293,61,f,173.21745800627997,1.0,1.0,0.0,0.0,0.0
294,61,f,1412.0651781022798,1.0,0.0,0.0,0.0,1.0
295,61,f,25.883068437719995,1.0,1.0,0.0,0.0,1.0
296,61,f,722.2262652262798,1.0,0.0,1.0,0.0,0.0
297,61,f,13.238363313719995,1.0,1.0,1.0,0.0,0.0
298,61,f,107.91886721771998,1.0,0.0,1.0,0.0,1.0
299,61,f,1.9781462422799996,1.0,1.0,1.0,0.0,1.0
300,62,f,147449.06035001186,0.0,0.0,0.0,0.0,0.0
301,62,f,2702.73226710816,0.0,1.0,0.0,0.0,0.0
302,62,f,22032.618213220165,0.0,0.0,0.0,0.0,1.0
303,62,f,403.8565456598401,0.0,1.0,0.0,0.0,1.0
304,62,f,11268.980930948159,0.0,0.0,1.0,0.0,0.0
305,62,f,206.55973193183996,0.0,1.0,1.0,0.0,0.0
306,62,f,1683.87071381984,0.0,0.0,1.0,0.0,1.0
307,62,f,30.865247300159997,0.0,1.0,1.0,0.0,1.0
308,62,f,8912.615524868159,1.0,0.0,0.0,0.0,0.0
309,62,f,163.36769801183996,1.0,1.0,0.0,0.0,0.0
310,62,f,1331.77013589984,1.0,0.0,0.0,0.0,1.0
311,62,f,24.411265220159997,1.0,1.0,0.0,0.0,1.0
312,62,f,681.1579141718398,1.0,0.0,1.0,0.0,0.0
313,62,f,12.485582948159996,1.0,1.0,1.0,0.0,0.0
314,62,f,101.78221706015998,1.0,0.0,1.0,0.0,1.0
315,62,f,1.8656618198399995,1.0,1.0,1.0,0.0,1.0
316,63,f,140284.9735836353,0.0,0.0,0.0,0.0,0.0
317,63,f,2571.41499440472,0.0,1.0,0.0,0.0,0.0
318,63,f,20962.122489508725,0.0,0.0,0.0,0.0,1.0
319,63,f,384.23442445128006,0.0,1.0,0.0,0.0,1.0
320,63,f,10721.456538684719,0.0,0.0,1.0,0.0,0.0
321,63,f,196.52364327528,0.0,1.0,1.0,0.0,0.0
322,63,f,1602.05672417128,0.0,0.0,1.0,0.0,1.0
323,63,f,29.365601868719995,0.0,1.0,1.0,0.0,1.0
324,63,f,8479.57952732472,1.0,0.0,0.0,0.0,0.0
325,63,f,155.43017463528,1.0,1.0,0.0,0.0,0.0
326,63,f,1267.06360753128,1.0,0.0,0.0,0.0,1.0
327,63,f,23.22519850872,1.0,1.0,0.0,0.0,1.0
328,63,f,648.0625903552799,1.0,0.0,1.0,0.0,0.0
329,63,f,11.878947684719998,1.0,1.0,1.0,0.0,0.0
330,63,f,96.83693878871999,1.0,0.0,1.0,0.0,1.0
331,63,f,1.7750151712799997,1.0,1.0,1.0,0.0,1.0
332,64,f,133738.35146229222,0.0,0.0,0.0,0.0,0.0
333,64,f,2451.41581091778,0.0,1.0,0.0,0.0,0.0
334,64,f,19983.891597813785,0.0,0.0,0.0,0.0,1.0
335,64,f,366.3035119762201,0.0,1.0,0.0,0.0,1.0
336,64,f,10221.122662887781,0.0,0.0,1.0,0.0,0.0
337,64,f,187.35255390222,0.0,1.0,1.0,0.0,0.0
338,64,f,1527.2941910062202,0.0,0.0,1.0,0.0,1.0
339,64,f,27.99520920378,0.0,1.0,1.0,0.0,1.0
340,64,f,8083.86641924778,1.0,0.0,0.0,0.0,0.0
341,64,f,148.17677754222,1.0,1.0,0.0,0.0,0.0
342,64,f,1207.93406264622,1.0,0.0,0.0,0.0,1.0
343,64,f,22.141357563779998,1.0,1.0,0.0,0.0,1.0
344,64,f,617.8197155722198,1.0,0.0,1.0,0.0,0.0
345,64,f,11.324597637779997,1.0,1.0,1.0,0.0,0.0
346,64,f,92.31788853377998,1.0,0.0,1.0,0.0,1.0
347,64,f,1.6921812562199994,1.0,1.0,1.0,0.0,1.0
348,65,f,128828.57198178342,0.0,0.0,0.0,0.0,0.0
349,65,f,2361.41985302658,0.0,1.0,0.0,0.0,0.0
350,65,f,19250.24638808258,0.0,0.0,0.0,0.0,1.0
351,65,f,352.85584010741997,0.0,1.0,0.0,0.0,1.0
352,65,f,9845.886556196578,0.0,0.0,1.0,0.0,0.0
353,65,f,180.47449899341996,0.0,1.0,1.0,0.0,0.0
354,65,f,1471.2244279374197,0.0,0.0,1.0,0.0,1.0
355,65,f,26.967453872579995,0.0,1.0,1.0,0.0,1.0
356,65,f,7787.09289815658,1.0,0.0,0.0,0.0,0.0
357,65,f,142.73693703342,1.0,1.0,0.0,0.0,0.0
358,65,f,1163.58859397742,1.0,0.0,0.0,0.0,1.0
359,65,f,21.32850783258,1.0,1.0,0.0,0.0,1.0
360,65,f,595.1384238634198,1.0,0.0,1.0,0.0,0.0
361,65,f,10.908850946579996,1.0,1.0,1.0,0.0,0.0
362,65,f,88.92873000257998,1.0,0.0,1.0,0.0,1.0
363,65,f,1.6300581874199997,1.0,1.0,1.0,0.0,1.0
364,66,f,125736.75810465205,0.0,0.0,0.0,0.0,0.0
365,66,f,2304.74709356796,0.0,1.0,0.0,0.0,0.0
366,66,f,18788.251211039962,0.0,0.0,0.0,0.0,1.0
367,66,f,344.38749674004004,0.0,1.0,0.0,0.0,1.0
368,66,f,9609.590770107958,0.0,0.0,1.0,0.0,0.0
369,66,f,176.14321167203997,0.0,1.0,1.0,0.0,0.0
370,66,f,1435.9158622000398,0.0,0.0,1.0,0.0,1.0
371,66,f,26.320250019959992,0.0,1.0,1.0,0.0,1.0
372,66,f,7600.207011627959,1.0,0.0,0.0,0.0,0.0
373,66,f,139.31133015203997,1.0,1.0,0.0,0.0,0.0
374,66,f,1135.6631166800398,1.0,0.0,0.0,0.0,1.0
375,66,f,20.816635539959996,1.0,1.0,0.0,0.0,1.0
376,66,f,580.8554336120399,1.0,0.0,1.0,0.0,0.0
377,66,f,10.647044607959996,1.0,1.0,1.0,0.0,0.0
378,66,f,86.79449007995997,1.0,0.0,1.0,0.0,1.0
379,66,f,1.5909377000399993,1.0,1.0,1.0,0.0,1.0
380,67,f,123674.05196924318,0.0,0.0,0.0,0.0,0.0
381,67,f,2266.9378161368404,0.0,1.0,0.0,0.0,0.0
382,67,f,18480.030754024843,0.0,0.0,0.0,0.0,1.0
383,67,f,338.73783459516005,0.0,1.0,0.0,0.0,1.0
384,67,f,9451.945844796839,0.0,0.0,1.0,0.0,0.0
385,67,f,173.25358982315996,0.0,1.0,1.0,0.0,0.0
386,67,f,1412.35972393516,0.0,0.0,1.0,0.0,1.0
387,67,f,25.888467444839996,0.0,1.0,1.0,0.0,1.0
388,67,f,7475.525940876841,1.0,0.0,0.0,0.0,0.0
389,67,f,137.02593374316,1.0,1.0,0.0,0.0,0.0
390,67,f,1117.0326118551602,1.0,0.0,0.0,0.0,1.0
391,67,f,20.475139524840003,1.0,1.0,0.0,0.0,1.0
392,67,f,571.3265250831599,1.0,0.0,1.0,0.0,0.0
393,67,f,10.472380296839999,1.0,1.0,1.0,0.0,0.0
394,67,f,85.37063018484,1.0,0.0,1.0,0.0,1.0
395,67,f,1.5648384351599998,1.0,1.0,1.0,0.0,1.0
396,68,f,120719.9514190041,0.0,0.0,0.0,0.0,0.0
397,68,f,2212.7893335459,0.0,1.0,0.0,0.0,0.0
398,68,f,18038.613430425903,0.0,0.0,0.0,0.0,1.0
399,68,f,330.6466820241,0.0,1.0,0.0,0.0,1.0
400,68,f,9226.1749738959,0.0,0.0,1.0,0.0,0.0
401,68,f,169.1152235541,0.0,1.0,1.0,0.0,0.0
402,68,f,1378.6238466741,0.0,0.0,1.0,0.0,1.0
403,68,f,25.270090875899996,0.0,1.0,1.0,0.0,1.0
404,68,f,7296.964189695898,1.0,0.0,0.0,0.0,0.0
405,68,f,133.75290775409997,1.0,1.0,0.0,0.0,0.0
406,68,f,1090.3509708740999,1.0,0.0,0.0,0.0,1.0
407,68,f,19.986066675899995,1.0,1.0,0.0,0.0,1.0
408,68,f,557.6797174041,1.0,0.0,1.0,0.0,0.0
409,68,f,10.222235145899997,1.0,1.0,1.0,0.0,0.0
410,68,f,83.33145202589998,1.0,0.0,1.0,0.0,1.0
411,68,f,1.5274604240999994,1.0,1.0,1.0,0.0,1.0
412,69,f,116009.25750889398,0.0,0.0,0.0,0.0,0.0
