,Age,Sex,N,Und,Alc,Smk,HIV,Dia
220,44,f,6432959.953512568,0.0,0.0,0.0,0.0,0.0
221,44,f,42183.42564608957,0.0,1.0,0.0,0.0,0.0
222,45,f,6313295.236768408,0.0,0.0,0.0,0.0,0.0
223,45,f,41398.73745935815,0.0,1.0,0.0,0.0,0.0
224,46,f,6185577.96711692,0.0,0.0,0.0,0.0,0.0
225,46,f,40561.24554474995,0.0,1.0,0.0,0.0,0.0
226,47,f,6062228.73485,0.0,0.0,0.0,0.0,0.0
227,47,f,39752.39655370458,0.0,1.0,0.0,0.0,0.0
228,48,f,5899890.780454781,0.0,0.0,0.0,0.0,0.0
229,48,f,38687.883315901854,0.0,1.0,0.0,0.0,0.0
230,49,f,5736931.305074604,0.0,0.0,0.0,0.0,0.0
231,49,f,37619.294522764416,0.0,1.0,0.0,0.0,0.0
232,15,f,168263.49208598756,0.0,0.0,1.0,0.0,0.0
233,16,f,170047.6544972974,0.0,0.0,1.0,0.0,0.0
234,17,f,171364.307090898,0.0,0.0,1.0,0.0,0.0
235,15,f,24053.07600000001,0.0,0.0,0.0,1.0,0.0
236,16,f,24308.120000000006,0.0,0.0,0.0,1.0,0.0
237,17,f,24496.334000000006,0.0,0.0,0.0,1.0,0.0
238,15,f,1683715.32,1.0,0.0,0.0,0.0,0.0
239,16,f,1701568.4000000001,1.0,0.0,0.0,0.0,0.0
240,17,f,1714743.3800000001,1.0,0.0,0.0,0.0,0.0
241,50,f,612691.9962534854,0.0,0.0,0.0,0.0,1.0
242,51,f,594876.2068176407,0.0,0.0,0.0,0.0,1.0
243,52,f,579498.5460386832,0.0,0.0,0.0,0.0,1.0
244,53,f,563480.9045456836,0.0,0.0,0.0,0.0,1.0
245,54,f,545502.5011482036,0.0,0.0,0.0,0.0,1.0
246,55,f,528320.1246845968,0.0,0.0,0.0,0.0,1.0
247,56,f,513550.5204063547,0.0,0.0,0.0,0.0,1.0
248,57,f,498953.5064064124,0.0,0.0,0.0,0.0,1.0
249,58,f,482981.34029020934,0.0,0.0,0.0,0.0,1.0
250,59,f,466410.9277180114,0.0,0.0,0.0,0.0,1.0
251,60,f,449490.09702296497,0.0,0.0,0.0,0.0,1.0
252,61,f,432188.75298313133,0.0,0.0,0.0,0.0,1.0
253,62,f,415851.20426908263,0.0,0.0,0.0,0.0,1.0
254,63,f,400360.6448398694,0.0,0.0,0.0,0.0,1.0
255,64,f,383743.1773074029,0.0,0.0,0.0,0.0,1.0
256,65,f,366337.5807584228,0.0,0.0,0.0,0.0,1.0
257,66,f,348576.32852034515,0.0,0.0,0.0,0.0,1.0
258,67,f,329640.19872305123,0.0,0.0,0.0,0.0,1.0
259,68,f,309725.72480483627,0.0,0.0,0.0,0.0,1.0
260,69,f,289595.4299027743,0.0,0.0,0.0,0.0,1.0
261,70,f,269703.40269705496,0.0,0.0,0.0,0.0,1.0
262,71,f,250310.4407324887,0.0,0.0,0.0,0.0,1.0
263,72,f,222676.62552299543,0.0,0.0,0.0,0.0,1.0
264,73,f,197453.42096358942,0.0,0.0,0.0,0.0,1.0
265,74,f,181896.76843647237,0.0,0.0,0.0,0.0,1.0
266,75,f,166524.6777676528,0.0,0.0,0.0,0.0,1.0
267,76,f,152014.79026658245,0.0,0.0,0.0,0.0,1.0
268,77,f,138712.1202179165,0.0,0.0,0.0,0.0,1.0
269,78,f,126518.56717445172,0.0,0.0,0.0,0.0,1.0
270,79,f,115219.14151206329,0.0,0.0,0.0,0.0,1.0
271,80,f,104595.86071162685,0.0,0.0,0.0,0.0,1.0
272,81,f,94572.15654274062,0.0,0.0,0.0,0.0,1.0
273,82,f,85173.1360690108,0.0,0.0,0.0,0.0,1.0
274,83,f,75555.55112435122,0.0,0.0,0.0,0.0,1.0
275,84,f,65369.1498578577,0.0,0.0,0.0,0.0,1.0
276,85,f,55464.16385728172,0.0,0.0,0.0,0.0,1.0
277,86,f,46689.743942736146,0.0,0.0,0.0,0.0,1.0
278,87,f,39033.918534223274,0.0,0.0,0.0,0.0,1.0
279,88,f,32209.45284777114,0.0,0.0,0.0,0.0,1.0
280,89,f,26218.5915546293,0.0,0.0,0.0,0.0,1.0
281,90,f,21026.417546471206,0.0,0.0,0.0,0.0,1.0
282,91,f,16588.785622055428,0.0,0.0,0.0,0.0,1.0
283,92,f,12849.828408059495,0.0,0.0,0.0,0.0,1.0
284,93,f,9765.151295325355,0.0,0.0,0.0,0.0,1.0
285,94,f,7277.4735990030285,0.0,0.0,0.0,0.0,1.0
286,95,f,5307.2341936913,0.0,0.0,0.0,0.0,1.0
287,96,f,3776.2021295442564,0.0,0.0,0.0,0.0,1.0
288,97,f,2618.533716574687,0.0,0.0,0.0,0.0,1.0
289,98,f,1774.6204627108382,0.0,0.0,0.0,0.0,1.0
290,99,f,1177.4547743546145,0.0,0.0,0.0,0.0,1.0
291,100,f,1960.7619044802357,0.0,0.0,0.0,0.0,1.0
292,18,f,1020784.4365399485,0.0,0.0,0.0,0.0,1.0
293,19,f,1023434.7024837565,0.0,0.0,0.0,0.0,1.0
294,20,f,1015855.8194175204,0.0,0.0,0.0,0.0,1.0
295,21,f,1001118.406547753,0.0,0.0,0.0,0.0,1.0
296,22,f,990964.3206203352,0.0,0.0,0.0,0.0,1.0
297,23,f,984373.781965779,0.0,0.0,0.0,0.0,1.0
298,24,f,977309.3091077707,0.0,0.0,0.0,0.0,1.0
299,25,f,971011.4750041391,0.0,0.0,0.0,0.0,1.0
300,26,f,964088.3363923125,0.0,0.0,0.0,0.0,1.0
301,27,f,955129.2049747196,0.0,0.0,0.0,0.0,1.0
302,28,f,947730.8880199492,0.0,0.0,0.0,0.0,1.0
303,29,f,940269.1199511358,0.0,0.0,0.0,0.0,1.0
304,30,f,928550.8189129531,0.0,0.0,0.0,0.0,1.0
305,31,f,919295.3334685947,0.0,0.0,0.0,0.0,1.0
306,32,f,911342.0473581892,0.0,0.0,0.0,0.0,1.0
307,33,f,899127.666433613,0.0,0.0,0.0,0.0,1.0
308,34,f,889661.8384726369,0.0,0.0,0.0,0.0,1.0
309,35,f,874883.0372291347,0.0,0.0,0.0,0.0,1.0
310,36,f,855463.0150856336,0.0,0.0,0.0,0.0,1.0
311,37,f,837322.0512815518,0.0,0.0,0.0,0.0,1.0
312,38,f,816898.6721098458,0.0,0.0,0.0,0.0,1.0
313,39,f,798743.1104024025,0.0,0.0,0.0,0.0,1.0
314,40,f,779494.6136233993,0.0,0.0,0.0,0.0,1.0
315,41,f,756971.2099334545,0.0,0.0,0.0,0.0,1.0
316,42,f,734419.4398631143,0.0,0.0,0.0,0.0,1.0
317,43,f,716778.7860196951,0.0,0.0,0.0,0.0,1.0
318,44,f,705674.9240048189,0.0,0.0,0.0,0.0,1.0
319,45,f,692548.0911775162,0.0,0.0,0.0,0.0,1.0
320,46,f,678537.9193115768,0.0,0.0,0.0,0.0,1.0
321,47,f,665006.9070349523,0.0,0.0,0.0,0.0,1.0
322,48,f,647198.9579013047,0.0,0.0,0.0,0.0,1.0
323,49,f,629322.8299235486,0.0,0.0,0.0,0.0,1.0
324,50,f,103350.75667626405,0.0,0.0,1.0,0.0,0.0
325,51,f,100345.53491681776,0.0,0.0,1.0,0.0,0.0
326,52,f,97751.58414361617,0.0,0.0,1.0,0.0,0.0
327,53,f,95049.67946950036,0.0,0.0,1.0,0.0,0.0
328,54,f,92017.02749049208,0.0,0.0,1.0,0.0,0.0
329,55,f,89118.65176521902,0.0,0.0,1.0,0.0,0.0
330,56,f,86627.26981915263,0.0,0.0,1.0,0.0,0.0
331,57,f,84165.00092820419,0.0,0.0,1.0,0.0,0.0
332,58,f,81470.76717949756,0.0,0.0,1.0,0.0,0.0
333,59,f,78675.61939195245,0.0,0.0,1.0,0.0,0.0
334,60,f,75821.36200550458,0.0,0.0,1.0,0.0,0.0
335,61,f,72902.91846622681,0.0,0.0,1.0,0.0,0.0
336,62,f,70147.0508652835,0.0,0.0,1.0,0.0,0.0
337,63,f,67534.05600304042,0.0,0.0,1.0,0.0,0.0
338,64,f,64730.97084112306,0.0,0.0,1.0,0.0,0.0
339,65,f,61794.94167028561,0.0,0.0,1.0,0.0,0.0
340,66,f,58798.91941187852,0.0,0.0,1.0,0.0,0.0
341,67,f,55604.71521949897,0.0,0.0,1.0,0.0,0.0
342,68,f,52245.4809535992,0.0,0.0,1.0,0.0,0.0
343,69,f,48849.84134517237,0.0,0.0,1.0,0.0,0.0
344,70,f,45494.39345927349,0.0,0.0,1.0,0.0,0.0
345,71,f,42223.129422061036,0.0,0.0,1.0,0.0,0.0
346,72,f,37561.77309748519,0.0,0.0,1.0,0.0,0.0
347,73,f,33307.04593774555,0.0,0.0,1.0,0.0,0.0
348,74,f,30682.902289944283,0.0,0.0,1.0,0.0,0.0
349,75,f,28089.891099928103,0.0,0.0,1.0,0.0,0.0
350,76,f,25642.318972834957,0.0,0.0,1.0,0.0,0.0
351,77,f,23398.383971641473,0.0,0.0,1.0,0.0,0.0
352,78,f,21341.538213380805,0.0,0.0,1.0,0.0,0.0
353,79,f,19435.516591822212,0.0,0.0,1.0,0.0,0.0
354,80,f,17643.54915006817,0.0,0.0,1.0,0.0,0.0
355,81,f,15952.720125226762,0.0,0.0,1.0,0.0,0.0
356,82,f,14367.26465344713,0.0,0.0,1.0,0.0,0.0
357,83,f,12744.941059362549,0.0,0.0,1.0,0.0,0.0
358,84,f,11026.667791329513,0.0,0.0,1.0,0.0,0.0
359,85,f,9355.86450960392,0.0,0.0,1.0,0.0,0.0
360,86,f,7875.768567256432,0.0,0.0,1.0,0.0,0.0
361,87,f,6584.360561619909,0.0,0.0,1.0,0.0,0.0
362,88,f,5433.188852312607,0.0,0.0,1.0,0.0,0.0
363,89,f,4422.632077334614,0.0,0.0,1.0,0.0,0.0
364,90,f,3546.8003122401033,0.0,0.0,1.0,0.0,0.0
365,91,f,2798.247009693992,0.0,0.0,1.0,0.0,0.0
366,92,f,2167.5482905829576,0.0,0.0,1.0,0.0,0.0
367,93,f,1647.2155366830193,0.0,0.0,1.0,0.0,0.0
368,94,f,1227.586467177094,0.0,0.0,1.0,0.0,0.0
369,95,f,895.2404685064753,0.0,0.0,1.0,0.0,0.0
370,96,f,636.9813051865835,0.0,0.0,1.0,0.0,0.0
371,97,f,441.7022625481445,0.0,0.0,1.0,0.0,0.0
372,98,f,299.34839814435327,0.0,0.0,1.0,0.0,0.0
373,99,f,198.61666649107443,0.0,0.0,1.0,0.0,0.0
374,100,f,330.7473048924656,0.0,0.0,1.0,0.0,0.0
375,18,f,172189.0355429257,0.0,0.0,1.0,0.0,0.0
376,19,f,172636.0904944524,0.0,0.0,1.0,0.0,0.0
377,20,f,171357.66135804114,0.0,0.0,1.0,0.0,0.0
378,21,f,168871.70955704714,0.0,0.0,1.0,0.0,0.0
379,22,f,167158.88733907862,0.0,0.0,1.0,0.0,0.0
380,23,f,166047.17515576698,0.0,0.0,1.0,0.0,0.0
381,24,f,164855.5183039415,0.0,0.0,1.0,0.0,0.0
382,25,f,163793.18041800213,0.0,0.0,1.0,0.0,0.0
383,26,f,162625.3642583621,0.0,0.0,1.0,0.0,0.0
384,27,f,161114.11061569618,0.0,0.0,1.0,0.0,0.0
385,28,f,159866.13992229413,0.0,0.0,1.0,0.0,0.0
386,29,f,158607.4661012384,0.0,0.0,1.0,0.0,0.0
387,30,f,156630.78730232784,0.0,0.0,1.0,0.0,0.0
388,31,f,155069.5437575618,0.0,0.0,1.0,0.0,0.0
389,32,f,153727.9591724856,0.0,0.0,1.0,0.0,0.0
390,33,f,151667.60010364477,0.0,0.0,1.0,0.0,0.0
391,34,f,150070.8753409314,0.0,0.0,1.0,0.0,0.0
392,35,f,147577.94202268362,0.0,0.0,1.0,0.0,0.0
393,36,f,144302.1133918649,0.0,0.0,1.0,0.0,0.0
394,37,f,141242.04022712115,0.0,0.0,1.0,0.0,0.0
395,38,f,137796.962269209,0.0,0.0,1.0,0.0,0.0
396,39,f,134734.42668555406,0.0,0.0,1.0,0.0,0.0
397,40,f,131487.53147694166,0.0,0.0,1.0,0.0,0.0
398,41,f,127688.21497123418,0.0,0.0,1.0,0.0,0.0
399,42,f,123884.11353786975,0.0,0.0,1.0,0.0,0.0
400,43,f,120908.43418489983,0.0,0.0,1.0,0.0,0.0
401,44,f,119035.40083652313,0.0,0.0,1.0,0.0,0.0
402,45,f,116821.12659471748,0.0,0.0,1.0,0.0,0.0
403,46,f,114457.84802675284,0.0,0.0,1.0,0.0,0.0
404,47,f,112175.39556134412,0.0,0.0,1.0,0.0,0.0
405,48,f,109171.49632801146,0.0,0.0,1.0,0.0,0.0
406,49,f,106156.09647908235,0.0,0.0,1.0,0.0,0.0
407,50,f,1031766.1200000001,1.0,0.0,0.0,0.0,0.0
408,51,f,1001764.54,1.0,0.0,0.0,0.0,0.0
409,52,f,975868.7400000001,1.0,0.0,0.0,0.0,0.0
410,53,f,948895.2200000001,1.0,0.0,0.0,0.0,0.0
