,Age,Sex,N,Und,Alc,Smk,HIV,Dia
57,14,m,151165.66,1.0,0.0,0.0,0.0,0.0
58,14,f,506007.81,0.0,0.0,0.0,0.0,0.0
59,14,f,151145.19,1.0,0.0,0.0,0.0,0.0
60,15,f,459713.112806178,0.0,0.0,0.0,0.0,0.0
61,15,f,4174.992951822,0.0,1.0,0.0,0.0,0.0
62,15,f,4643.566796022,0.0,0.0,1.0,0.0,0.0
63,15,f,42.171645977999994,0.0,1.0,1.0,0.0,0.0
64,15,f,21661.874425421996,0.0,0.0,0.0,1.0,0.0
65,15,f,196.72741657799995,0.0,1.0,0.0,1.0,0.0
66,15,f,218.80681237799993,0.0,0.0,1.0,1.0,0.0
67,15,f,1.9871456219999994,0.0,1.0,1.0,1.0,0.0
68,15,f,137316.903825222,1.0,0.0,0.0,0.0,0.0
69,15,f,1247.0758167779998,1.0,1.0,0.0,0.0,0.0
70,15,f,1387.039432578,1.0,0.0,1.0,0.0,0.0
71,15,f,12.596725421999999,1.0,1.0,1.0,0.0,0.0
72,15,f,6470.430023177998,1.0,0.0,0.0,1.0,0.0
73,15,f,58.76273482199998,1.0,1.0,0.0,1.0,0.0
74,15,f,65.35787902199999,1.0,0.0,1.0,1.0,0.0
75,16,f,445524.4632051675,0.0,0.0,0.0,0.0,0.0
76,16,f,4046.1353873325,0.0,1.0,0.0,0.0,0.0
77,16,f,4500.247103082501,0.0,0.0,1.0,0.0,0.0
78,16,f,40.8700544175,0.0,1.0,1.0,0.0,0.0
79,16,f,20993.2993133325,0.0,0.0,0.0,1.0,0.0
80,16,f,190.65559416749997,0.0,1.0,0.0,1.0,0.0
81,16,f,212.0535284175,0.0,0.0,1.0,1.0,0.0
82,16,f,1.9258140824999999,0.0,1.0,1.0,1.0,0.0
83,16,f,133078.7357625825,1.0,0.0,0.0,0.0,0.0
84,16,f,1208.5858949175,1.0,1.0,0.0,0.0,0.0
85,16,f,1344.2296541675003,1.0,0.0,1.0,0.0,0.0
86,16,f,12.207938332500001,1.0,1.0,1.0,0.0,0.0
87,16,f,6270.725768917499,1.0,0.0,0.0,1.0,0.0
88,16,f,56.94907358249999,1.0,1.0,0.0,1.0,0.0
89,16,f,63.3406643325,1.0,0.0,1.0,1.0,0.0
90,17,f,432042.10780049546,0.0,0.0,0.0,0.0,0.0
91,17,f,3923.6922000044997,0.0,1.0,0.0,0.0,0.0
92,17,f,4364.0616949545,0.0,0.0,1.0,0.0,0.0
93,17,f,39.633254545499994,0.0,1.0,1.0,0.0,0.0
94,17,f,20358.005079604496,0.0,0.0,0.0,1.0,0.0
95,17,f,184.88601989549997,0.0,1.0,0.0,1.0,0.0
96,17,f,205.63641494549998,0.0,0.0,1.0,1.0,0.0
97,17,f,1.8675355544999996,0.0,1.0,1.0,1.0,0.0
98,17,f,129051.5386936545,1.0,0.0,0.0,0.0,0.0
99,17,f,1172.0119558454999,1.0,1.0,0.0,0.0,0.0
100,17,f,1303.5508958955,1.0,0.0,1.0,0.0,0.0
101,17,f,11.838504604499999,1.0,1.0,1.0,0.0,0.0
102,17,f,6080.962556245499,1.0,0.0,0.0,1.0,0.0
103,17,f,55.22569425449999,1.0,1.0,0.0,1.0,0.0
104,17,f,61.4238642045,1.0,0.0,1.0,1.0,0.0
105,50,f,131051.70001344959,0.0,0.0,0.0,0.0,0.0
106,50,f,1190.1768921504,0.0,1.0,0.0,0.0,0.0
107,50,f,8662.2658857504,0.0,0.0,0.0,0.0,1.0
108,50,f,78.6684086496,0.0,1.0,0.0,0.0,1.0
109,50,f,1323.7545455903999,0.0,0.0,1.0,0.0,0.0
110,50,f,12.021988809599998,0.0,1.0,1.0,0.0,0.0
111,50,f,87.49763520959999,0.0,0.0,1.0,0.0,1.0
112,50,f,39145.3129910304,1.0,0.0,0.0,0.0,0.0
113,50,f,355.50738336959995,1.0,1.0,0.0,0.0,0.0
114,50,f,2587.4300697696,1.0,0.0,0.0,0.0,1.0
115,50,f,23.498355830399998,1.0,1.0,0.0,0.0,1.0
116,50,f,395.4072019296,1.0,0.0,1.0,0.0,0.0
117,50,f,3.5909836703999995,1.0,1.0,1.0,0.0,0.0
118,50,f,26.135657270400003,1.0,0.0,1.0,0.0,1.0
119,51,f,124913.7889402788,0.0,0.0,0.0,0.0,0.0
120,51,f,1134.4340065212,0.0,1.0,0.0,0.0,0.0
121,51,f,8256.5617423212,0.0,0.0,0.0,0.0,1.0
122,51,f,74.9839108788,0.0,1.0,0.0,0.0,1.0
123,51,f,1261.7554438412,0.0,0.0,1.0,0.0,0.0
124,51,f,11.4589293588,0.0,1.0,1.0,0.0,0.0
125,51,f,83.39961355880001,0.0,0.0,1.0,0.0,1.0
126,51,f,37311.9109821612,1.0,0.0,0.0,0.0,0.0
127,51,f,338.8569110388,1.0,1.0,0.0,0.0,0.0
128,51,f,2466.2457152387997,1.0,0.0,0.0,0.0,1.0
129,51,f,22.397791561199995,1.0,1.0,0.0,0.0,1.0
130,51,f,376.88798971879993,1.0,0.0,1.0,0.0,0.0
131,51,f,3.4227970811999993,1.0,1.0,1.0,0.0,0.0
132,51,f,24.9115728812,1.0,0.0,1.0,0.0,1.0
133,52,f,119160.6487875342,0.0,0.0,0.0,0.0,0.0
134,52,f,1082.1855086658,0.0,1.0,0.0,0.0,0.0
135,52,f,7876.290218365801,0.0,0.0,0.0,0.0,1.0
136,52,f,71.5303854342,0.0,1.0,0.0,0.0,1.0
137,52,f,1203.6429170458002,0.0,0.0,1.0,0.0,0.0
138,52,f,10.931166754200001,0.0,1.0,1.0,0.0,0.0
139,52,f,79.55848705420001,0.0,0.0,1.0,0.0,1.0
140,52,f,35593.4405469258,1.0,0.0,0.0,0.0,0.0
141,52,f,323.25021687419996,1.0,1.0,0.0,0.0,0.0
142,52,f,2352.6581171742,1.0,0.0,0.0,0.0,1.0
143,52,f,21.3662190258,1.0,1.0,0.0,0.0,1.0
144,52,f,359.5297024942,1.0,0.0,1.0,0.0,0.0
145,52,f,3.2651537058,1.0,1.0,1.0,0.0,0.0
146,52,f,23.764223405800003,1.0,0.0,1.0,0.0,1.0
147,53,f,113507.42152572898,0.0,0.0,0.0,0.0,0.0
148,53,f,1030.8443932709997,0.0,1.0,0.0,0.0,0.0
149,53,f,7502.622744770999,0.0,0.0,0.0,0.0,1.0
150,53,f,68.13683622899998,0.0,1.0,0.0,0.0,1.0
151,53,f,1146.539611371,0.0,0.0,1.0,0.0,0.0
152,53,f,10.412569629,0.0,1.0,1.0,0.0,0.0
153,53,f,75.784068129,0.0,0.0,1.0,0.0,1.0
154,53,f,33904.814221971006,1.0,0.0,0.0,0.0,0.0
155,53,f,307.91455902900003,1.0,1.0,0.0,0.0,0.0
156,53,f,2241.043157529,1.0,0.0,0.0,0.0,1.0
157,53,f,20.352561470999998,1.0,1.0,0.0,0.0,1.0
158,53,f,342.472870929,1.0,0.0,1.0,0.0,0.0
159,53,f,3.110248071,1.0,1.0,1.0,0.0,0.0
160,53,f,22.636799571000005,1.0,0.0,1.0,0.0,1.0
161,54,f,108184.4028254682,0.0,0.0,0.0,0.0,0.0
162,54,f,982.5021447318,0.0,1.0,0.0,0.0,0.0
163,54,f,7150.7814234318,0.0,0.0,0.0,0.0,1.0
164,54,f,64.9415063682,0.0,1.0,0.0,0.0,1.0
165,54,f,1092.7717457118,0.0,0.0,1.0,0.0,0.0
166,54,f,9.9242640882,0.0,1.0,1.0,0.0,0.0
167,54,f,72.23011538819999,0.0,0.0,1.0,0.0,1.0
168,54,f,32314.821623191798,1.0,0.0,0.0,0.0,0.0
169,54,f,293.4746666081999,1.0,1.0,0.0,0.0,0.0
170,54,f,2135.9476979082,1.0,0.0,0.0,0.0,1.0
171,54,f,19.398112291799997,1.0,1.0,0.0,0.0,1.0
172,54,f,326.4123396282,1.0,0.0,1.0,0.0,0.0
173,54,f,2.9643905717999997,1.0,1.0,1.0,0.0,0.0
174,54,f,21.575229271799998,1.0,0.0,1.0,0.0,1.0
175,55,f,102915.2378820258,0.0,0.0,0.0,0.0,0.0
176,55,f,934.6489817741999,0.0,1.0,0.0,0.0,0.0
177,55,f,6802.4997320741995,0.0,0.0,0.0,0.0,1.0
178,55,f,61.77850412579999,0.0,1.0,0.0,0.0,1.0
179,55,f,1039.5478573941998,0.0,0.0,1.0,0.0,0.0
180,55,f,9.440898805799998,0.0,1.0,1.0,0.0,0.0
181,55,f,68.7121185058,0.0,0.0,1.0,0.0,1.0
182,55,f,30740.915211514195,1.0,0.0,0.0,0.0,0.0
183,55,f,279.1808646857999,1.0,1.0,0.0,0.0,0.0
184,55,f,2031.9155043858,1.0,0.0,0.0,0.0,1.0
185,55,f,18.4533194142,1.0,1.0,0.0,0.0,1.0
186,55,f,310.5142950658,1.0,0.0,1.0,0.0,0.0
187,55,f,2.8200087342,1.0,1.0,1.0,0.0,0.0
188,55,f,20.524399034200005,1.0,0.0,1.0,0.0,1.0
189,56,f,97256.3418037134,0.0,0.0,0.0,0.0,0.0
190,56,f,883.2563836866,0.0,1.0,0.0,0.0,0.0
191,56,f,6428.4575605866,0.0,0.0,0.0,0.0,1.0
192,56,f,58.381552013400004,0.0,1.0,0.0,0.0,1.0
193,56,f,982.3872909466,0.0,0.0,1.0,0.0,0.0
194,56,f,8.9217816534,0.0,1.0,1.0,0.0,0.0
195,56,f,64.9339147534,0.0,0.0,1.0,0.0,1.0
196,56,f,29050.595603706595,1.0,0.0,0.0,0.0,0.0
197,56,f,263.82982889339996,1.0,1.0,0.0,0.0,0.0
198,56,f,1920.1886219934,1.0,0.0,0.0,0.0,1.0
199,56,f,17.4386454066,1.0,1.0,0.0,0.0,1.0
200,56,f,293.44035963339996,1.0,0.0,1.0,0.0,0.0
201,56,f,2.664947766599999,1.0,1.0,1.0,0.0,0.0
202,56,f,19.395844666600002,1.0,0.0,1.0,0.0,1.0
203,57,f,91710.11345348158,0.0,0.0,0.0,0.0,0.0
204,57,f,832.8870041183998,0.0,1.0,0.0,0.0,0.0
205,57,f,6061.862509718399,0.0,0.0,0.0,0.0,1.0
206,57,f,55.05223268159999,0.0,1.0,0.0,0.0,1.0
207,57,f,926.3647823584,0.0,0.0,1.0,0.0,0.0
208,57,f,8.413000041599998,0.0,1.0,1.0,0.0,0.0
209,57,f,61.2309344416,0.0,0.0,1.0,0.0,1.0
210,57,f,27393.929992598398,1.0,0.0,0.0,0.0,0.0
211,57,f,248.78442980159994,1.0,1.0,0.0,0.0,0.0
212,57,f,1810.6862042016,1.0,0.0,0.0,0.0,1.0
213,57,f,16.4441733984,1.0,1.0,0.0,0.0,1.0
214,57,f,276.7063635616,1.0,0.0,1.0,0.0,0.0
215,57,f,2.5129740384,1.0,1.0,1.0,0.0,0.0
216,57,f,18.2897596384,1.0,0.0,1.0,0.0,1.0
217,58,f,86534.483982408,0.0,0.0,0.0,0.0,0.0
218,58,f,785.8833055919999,0.0,1.0,0.0,0.0,0.0
219,58,f,5719.763333592,0.0,0.0,0.0,0.0,1.0
220,58,f,51.945378407999996,0.0,1.0,0.0,0.0,1.0
221,58,f,874.085696792,0.0,0.0,1.0,0.0,0.0
222,58,f,7.938215207999999,0.0,1.0,1.0,0.0,0.0
223,58,f,57.775387208000005,0.0,0.0,1.0,0.0,1.0
224,58,f,25847.962747992,1.0,0.0,0.0,0.0,0.0
225,58,f,234.744364008,1.0,1.0,0.0,0.0,0.0
226,58,f,1708.500736008,1.0,0.0,0.0,0.0,1.0
227,58,f,15.516151992,1.0,1.0,0.0,0.0,1.0
228,58,f,261.09053280800003,1.0,0.0,1.0,0.0,0.0
229,58,f,2.3711551920000002,1.0,1.0,1.0,0.0,0.0
230,58,f,17.257583192000002,1.0,0.0,1.0,0.0,1.0
231,59,f,81224.2201192884,0.0,0.0,0.0,0.0,0.0
232,59,f,737.6568931116,0.0,1.0,0.0,0.0,0.0
233,59,f,5368.7650825116,0.0,0.0,0.0,0.0,1.0
234,59,f,48.757705088399995,0.0,1.0,0.0,0.0,1.0
235,59,f,820.4466678716,0.0,0.0,1.0,0.0,0.0
236,59,f,7.4510797284,0.0,1.0,1.0,0.0,0.0
237,59,f,54.2299503284,0.0,0.0,1.0,0.0,1.0
238,59,f,24261.780035631597,1.0,0.0,0.0,0.0,0.0
239,59,f,220.33907196839994,1.0,1.0,0.0,0.0,0.0
240,59,f,1603.6571025683998,1.0,0.0,0.0,0.0,1.0
241,59,f,14.563989831599997,1.0,1.0,0.0,0.0,1.0
242,59,f,245.06848520839998,1.0,0.0,1.0,0.0,0.0
243,59,f,2.2256471915999994,1.0,1.0,1.0,0.0,0.0
244,59,f,16.1985565916,1.0,0.0,1.0,0.0,1.0
245,60,f,75836.7186312582,0.0,0.0,0.0,0.0,0.0
246,60,f,688.7290289418,0.0,1.0,0.0,0.0,0.0
247,60,f,5012.661572641801,0.0,0.0,0.0,0.0,1.0
248,60,f,45.523667158200006,0.0,1.0,0.0,0.0,1.0
249,60,f,766.0274609218,0.0,0.0,1.0,0.0,0.0
250,60,f,6.956858878199999,0.0,1.0,1.0,0.0,0.0
251,60,f,50.6329451782,0.0,0.0,1.0,0.0,1.0
252,60,f,22652.5263444018,1.0,0.0,0.0,0.0,0.0
253,60,f,205.72425539819997,1.0,1.0,0.0,0.0,0.0
254,60,f,1497.2885216982,1.0,0.0,0.0,0.0,1.0
255,60,f,13.597978501799998,1.0,1.0,0.0,0.0,1.0
256,60,f,228.8133974182,1.0,0.0,1.0,0.0,0.0
257,60,f,2.0780227817999997,1.0,1.0,1.0,0.0,0.0
258,60,f,15.1241264818,1.0,0.0,1.0,0.0,1.0
259,61,f,70865.1665544438,0.0,0.0,0.0,0.0,0.0
260,61,f,643.5787073561999,0.0,1.0,0.0,0.0,0.0
261,61,f,4684.0515206561995,0.0,0.0,0.0,0.0,1.0
262,61,f,42.539317543799996,0.0,1.0,0.0,0.0,1.0
263,61,f,715.8097631761999,0.0,0.0,1.0,0.0,0.0
264,61,f,6.500795023799999,0.0,1.0,1.0,0.0,0.0
265,61,f,47.31365172379999,0.0,0.0,1.0,0.0,1.0
266,61,f,21167.5172824962,1.0,0.0,0.0,0.0,0.0
267,61,f,192.23779570379997,1.0,1.0,0.0,0.0,0.0
268,61,f,1399.1322724038,1.0,0.0,0.0,0.0,1.0
269,61,f,12.7065493962,1.0,1.0,0.0,0.0,1.0
270,61,f,213.8133058838,1.0,0.0,1.0,0.0,0.0
271,61,f,1.9417959161999998,1.0,1.0,1.0,0.0,0.0
272,61,f,14.1326492162,1.0,0.0,1.0,0.0,1.0
273,62,f,66363.41764566359,0.0,0.0,0.0,0.0,0.0
274,62,f,602.6950139364,0.0,1.0,0.0,0.0,0.0
275,62,f,4386.4945565364,0.0,0.0,0.0,0.0,1.0
276,62,f,39.83698386359999,0.0,1.0,0.0,0.0,1.0
277,62,f,670.3375519763999,0.0,0.0,1.0,0.0,0.0
278,62,f,6.0878284235999995,0.0,1.0,1.0,0.0,0.0
279,62,f,44.3080258236,0.0,0.0,1.0,0.0,1.0
280,62,f,19822.839037016398,1.0,0.0,0.0,0.0,0.0
281,62,f,180.02578338359996,1.0,1.0,0.0,0.0,0.0
282,62,f,1310.2516207836,1.0,0.0,0.0,0.0,1.0
283,62,f,11.8993588164,1.0,1.0,0.0,0.0,1.0
284,62,f,200.2306973436,1.0,0.0,1.0,0.0,0.0
285,62,f,1.8184422564,1.0,1.0,1.0,0.0,0.0
286,62,f,13.234864856400002,1.0,0.0,1.0,0.0,1.0
287,63,f,61942.449372111005,0.0,0.0,0.0,0.0,0.0
288,63,f,562.544948889,0.0,1.0,0.0,0.0,0.0
289,63,f,4094.2770373890007,0.0,0.0,0.0,0.0,1.0
290,63,f,37.183141611,0.0,1.0,0.0,0.0,1.0
291,63,f,625.6813067889999,0.0,0.0,1.0,0.0,0.0
292,63,f,5.682272210999999,0.0,1.0,1.0,0.0,0.0
293,63,f,41.356333711,0.0,0.0,1.0,0.0,1.0
294,63,f,18502.290072189,1.0,0.0,0.0,0.0,0.0
295,63,f,168.032906811,1.0,1.0,0.0,0.0,0.0
296,63,f,1222.9658683110001,1.0,0.0,0.0,0.0,1.0
297,63,f,11.106652688999999,1.0,1.0,0.0,0.0,1.0
298,63,f,186.891818911,1.0,0.0,1.0,0.0,0.0
299,63,f,1.697302089,1.0,1.0,1.0,0.0,0.0
300,63,f,12.353190589,1.0,0.0,1.0,0.0,1.0
301,64,f,57431.488636506605,0.0,0.0,0.0,0.0,0.0
302,64,f,521.5775960934,0.0,1.0,0.0,0.0,0.0
303,64,f,3796.1111891934,0.0,0.0,0.0,0.0,1.0
304,64,f,34.4752782066,0.0,1.0,0.0,0.0,1.0
305,64,f,580.1160468334,0.0,0.0,1.0,0.0,0.0
306,64,f,5.268460566599999,0.0,1.0,1.0,0.0,0.0
307,64,f,38.3445574666,0.0,0.0,1.0,0.0,1.0
308,64,f,17154.8602420734,1.0,0.0,0.0,0.0,0.0
309,64,f,155.79590532659995,1.0,1.0,0.0,0.0,0.0
310,64,f,1133.9033422266,1.0,0.0,0.0,0.0,1.0
311,64,f,10.297810373399999,1.0,1.0,0.0,0.0,1.0
312,64,f,173.2814165866,1.0,0.0,1.0,0.0,0.0
313,64,f,1.5736960133999998,1.0,1.0,1.0,0.0,0.0
314,64,f,11.453569113399999,1.0,0.0,1.0,0.0,1.0
315,65,f,52838.3300615478,0.0,0.0,0.0,0.0,0.0
316,65,f,479.8637442522,0.0,1.0,0.0,0.0,0.0
317,65,f,3492.5122215522,0.0,0.0,0.0,0.0,1.0
318,65,f,31.7180726478,0.0,1.0,0.0,0.0,1.0
319,65,f,533.7205056722,0.0,0.0,1.0,0.0,0.0
320,65,f,4.847108527800001,0.0,1.0,1.0,0.0,0.0
321,65,f,35.27790122780001,0.0,0.0,1.0,0.0,1.0
322,65,f,15782.877810592197,1.0,0.0,0.0,0.0,0.0
323,65,f,143.33592360779997,1.0,1.0,0.0,0.0,0.0
324,65,f,1043.2179363077998,1.0,0.0,0.0,0.0,1.0
325,65,f,9.474229492199997,1.0,1.0,0.0,0.0,1.0
326,65,f,159.42300818779998,1.0,0.0,1.0,0.0,0.0
327,65,f,1.4478376121999998,1.0,1.0,1.0,0.0,0.0
328,65,f,10.5375549122,1.0,0.0,1.0,0.0,1.0
329,66,f,48466.96393243319,0.0,0.0,0.0,0.0,0.0
330,66,f,440.1641527667999,0.0,1.0,0.0,0.0,0.0
331,66,f,3203.5733089667997,0.0,0.0,0.0,0.0,1.0
332,66,f,29.094005833199994,0.0,1.0,0.0,0.0,1.0
333,66,f,489.56529224679997,0.0,0.0,1.0,0.0,0.0
334,66,f,4.446102553199999,0.0,1.0,1.0,0.0,0.0
335,66,f,32.3593263532,0.0,0.0,1.0,0.0,1.0
336,66,f,14477.145070726801,1.0,0.0,0.0,0.0,0.0
337,66,f,131.47760407319998,1.0,1.0,0.0,0.0,0.0
338,66,f,956.9115078732001,1.0,0.0,0.0,0.0,1.0
339,66,f,8.6904173268,1.0,1.0,0.0,0.0,1.0
340,66,f,146.2337885932,1.0,0.0,1.0,0.0,0.0
341,66,f,1.3280566068,1.0,1.0,1.0,0.0,0.0
342,66,f,9.6657728068,1.0,0.0,1.0,0.0,1.0
343,67,f,44471.865498984,0.0,0.0,0.0,0.0,0.0
344,67,f,403.88172501599996,0.0,1.0,0.0,0.0,0.0
345,67,f,2939.504969016,0.0,0.0,0.0,0.0,1.0
346,67,f,26.695806984,0.0,1.0,0.0,0.0,1.0
347,67,f,449.210762616,0.0,0.0,1.0,0.0,0.0
348,67,f,4.079613384,0.0,1.0,1.0,0.0,0.0
349,67,f,29.691969384000004,0.0,0.0,1.0,0.0,1.0
350,67,f,13283.803980216,1.0,0.0,0.0,0.0,0.0
351,67,f,120.63999578399999,1.0,1.0,0.0,0.0,0.0
352,67,f,878.0339517840001,1.0,0.0,0.0,0.0,1.0
353,67,f,7.974072216000001,1.0,1.0,0.0,0.0,1.0
354,67,f,134.179838184,1.0,0.0,1.0,0.0,0.0
355,67,f,1.218585816,1.0,1.0,1.0,0.0,0.0
356,67,f,8.869029816000001,1.0,0.0,1.0,0.0,1.0
357,68,f,40711.31434852019,0.0,0.0,0.0,0.0,0.0
358,68,f,369.7293936797999,0.0,1.0,0.0,0.0,0.0
359,68,f,2690.9397543798,0.0,0.0,0.0,0.0,1.0
360,68,f,24.438403420199997,0.0,1.0,0.0,0.0,1.0
361,68,f,411.2253974598,0.0,0.0,1.0,0.0,0.0
362,68,f,3.7346403402,0.0,1.0,1.0,0.0,0.0
363,68,f,27.1812096402,0.0,0.0,1.0,0.0,1.0
364,68,f,12160.5224677398,1.0,0.0,0.0,0.0,0.0
365,68,f,110.43865006019999,1.0,1.0,0.0,0.0,0.0
366,68,f,803.7871993601999,1.0,0.0,0.0,0.0,1.0
367,68,f,7.299782839799999,1.0,1.0,0.0,0.0,1.0
368,68,f,122.83356028020002,1.0,0.0,1.0,0.0,0.0
369,68,f,1.1155419198,1.0,1.0,1.0,0.0,0.0
370,68,f,8.119062619800001,1.0,0.0,1.0,0.0,1.0
371,69,f,37264.67391214259,0.0,0.0,0.0,0.0,0.0
372,69,f,338.42791645739993,0.0,1.0,0.0,0.0,0.0
373,69,f,2463.1234355574,0.0,0.0,0.0,0.0,1.0
374,69,f,22.3694358426,0.0,1.0,0.0,0.0,1.0
375,69,f,376.41084759739994,0.0,0.0,1.0,0.0,0.0
376,69,f,3.4184638025999994,0.0,1.0,1.0,0.0,0.0
377,69,f,24.8800347026,0.0,0.0,1.0,0.0,1.0
378,69,f,11131.006493237399,1.0,0.0,0.0,0.0,0.0
379,69,f,101.08885816259999,1.0,1.0,0.0,0.0,0.0
380,69,f,735.7381690626,1.0,0.0,0.0,0.0,1.0
381,69,f,6.6817795374,1.0,1.0,0.0,0.0,1.0
382,69,f,112.43440902260002,1.0,0.0,1.0,0.0,0.0
383,69,f,1.0210995774,1.0,1.0,1.0,0.0,0.0
384,69,f,7.431698677400001,1.0,0.0,1.0,0.0,1.0
385,70,f,34129.109781597595,0.0,0.0,0.0,0.0,0.0
386,70,f,309.9515520023999,0.0,1.0,0.0,0.0,0.0
387,70,f,2255.8686636024,0.0,0.0,0.0,0.0,1.0
388,70,f,20.487202797599995,0.0,1.0,0.0,0.0,1.0
389,70,f,344.73848264239996,0.0,0.0,1.0,0.0,0.0
390,70,f,3.1308237575999995,0.0,1.0,1.0,0.0,0.0
391,70,f,22.7865521576,0.0,0.0,1.0,0.0,1.0
392,70,f,10194.4094152824,1.0,0.0,0.0,0.0,0.0
393,70,f,92.5829311176,1.0,1.0,0.0,0.0,0.0
394,70,f,673.8308995176001,1.0,0.0,0.0,0.0,1.0
395,70,f,6.1195540824,1.0,1.0,0.0,0.0,1.0
396,70,f,102.9738324776,1.0,0.0,1.0,0.0,0.0
397,70,f,6.806372722400001,1.0,0.0,1.0,0.0,1.0
398,71,f,33044.240022532205,0.0,0.0,0.0,0.0,0.0
399,71,f,300.09905166780004,0.0,1.0,0.0,0.0,0.0
400,71,f,2184.1608543678003,0.0,0.0,0.0,0.0,1.0
401,71,f,19.8359714322,0.0,1.0,0.0,0.0,1.0
402,71,f,333.7802022478,0.0,0.0,1.0,0.0,0.0
403,71,f,3.0313035522,0.0,1.0,1.0,0.0,0.0
404,71,f,22.062230852200003,0.0,0.0,1.0,0.0,1.0
405,71,f,9870.357409327798,1.0,0.0,0.0,0.0,0.0
406,71,f,89.63997647219999,1.0,1.0,0.0,0.0,0.0
407,71,f,652.4116837721999,1.0,0.0,0.0,0.0,1.0
408,71,f,5.925030427799999,1.0,1.0,0.0,0.0,1.0
409,71,f,99.7005798922,1.0,0.0,1.0,0.0,0.0
410,71,f,6.590017007799999,1.0,0.0,1.0,0.0,1.0
411,72,f,31848.119739512997,0.0,0.0,0.0,0.0,0.0
412,72,f,289.23620348699995,0.0,1.0,0.0,0.0,0.0
413,72,f,2105.099598987,0.0,0.0,0.0,0.0,1.0
414,72,f,19.117958013,0.0,1.0,0.0,0.0,1.0
415,72,f,321.698179187,0.0,0.0,1.0,0.0,0.0
416,72,f,2.921577813,0.0,1.0,1.0,0.0,0.0
