,Age,Sex,N,Und,Alc,Smk,HIV,Dia
57,14,m,151165.66,1.0,0.0,0.0,0.0,0.0
58,14,f,506007.81,0.0,0.0,0.0,0.0,0.0
59,14,f,151145.19,1.0,0.0,0.0,0.0,0.0
60,15,f,449530.3303655031,0.0,0.0,0.0,0.0,0.0
61,15,f,6142.976614674735,0.0,1.0,0.0,0.0,0.0
62,16,f,435655.9635812958,0.0,0.0,0.0,0.0,0.0
63,16,f,5953.378928063674,0.0,1.0,0.0,0.0,0.0
64,17,f,422472.2463665061,0.0,0.0,0.0,0.0,0.0
65,17,f,5773.219190056477,0.0,1.0,0.0,0.0,0.0
66,50,f,126697.00086431767,0.0,0.0,0.0,0.0,0.0
67,50,f,1731.355285473424,0.0,1.0,0.0,0.0,0.0
68,51,f,120763.04560495961,0.0,0.0,0.0,0.0,0.0
69,51,f,1650.2658774214149,0.0,1.0,0.0,0.0,0.0
70,52,f,115201.07576534657,0.0,0.0,0.0,0.0,0.0
71,52,f,1574.259769827988,0.0,1.0,0.0,0.0,0.0
72,53,f,109735.69882478332,0.0,0.0,0.0,0.0,0.0
73,53,f,1499.5736352818174,0.0,1.0,0.0,0.0,0.0
74,54,f,104589.55799029961,0.0,0.0,0.0,0.0,0.0
75,54,f,1429.2499648492735,0.0,1.0,0.0,0.0,0.0
76,55,f,99495.48141345977,0.0,0.0,0.0,0.0,0.0
77,55,f,1359.637769250712,0.0,1.0,0.0,0.0,0.0
78,56,f,94024.62402472351,0.0,0.0,0.0,0.0,0.0
79,56,f,1284.8767426167537,0.0,1.0,0.0,0.0,0.0
80,57,f,88662.69054342638,0.0,0.0,0.0,0.0,0.0
81,57,f,1211.6041962275738,0.0,1.0,0.0,0.0,0.0
82,58,f,83659.0413614417,0.0,0.0,0.0,0.0,0.0
83,58,f,1143.2277200775075,0.0,1.0,0.0,0.0,0.0
84,59,f,78525.23153534735,0.0,0.0,0.0,0.0,0.0
85,59,f,1073.072556842486,0.0,1.0,0.0,0.0,0.0
86,60,f,73316.75060289532,0.0,0.0,0.0,0.0,0.0
87,60,f,1001.8969889113586,0.0,1.0,0.0,0.0,0.0
88,61,f,68510.39755514002,0.0,0.0,0.0,0.0,0.0
89,61,f,936.2166279216449,0.0,1.0,0.0,0.0,0.0
90,62,f,64158.23664972535,0.0,0.0,0.0,0.0,0.0
91,62,f,876.7429487073277,0.0,1.0,0.0,0.0,0.0
92,63,f,59884.172130776504,0.0,0.0,0.0,0.0,0.0
93,63,f,818.3364817439839,0.0,1.0,0.0,0.0,0.0
94,64,f,55523.10549708065,0.0,0.0,0.0,0.0,0.0
95,64,f,758.741102887012,0.0,1.0,0.0,0.0,0.0
96,65,f,51082.57236487573,0.0,0.0,0.0,0.0,0.0
97,65,f,698.05978875712,0.0,1.0,0.0,0.0,0.0
98,66,f,46856.461767440946,0.0,0.0,0.0,0.0,0.0
99,66,f,640.3086275619173,0.0,1.0,0.0,0.0,0.0
100,67,f,42994.11591749166,0.0,0.0,0.0,0.0,0.0
101,67,f,587.5284286936159,0.0,1.0,0.0,0.0,0.0
102,68,f,39358.52361070184,0.0,0.0,0.0,0.0,0.0
103,68,f,537.8468899575256,0.0,1.0,0.0,0.0,0.0
104,69,f,36026.411121494086,0.0,0.0,0.0,0.0,0.0
105,69,f,492.31250058267307,0.0,1.0,0.0,0.0,0.0
106,70,f,32995.038225781835,0.0,0.0,0.0,0.0,0.0
107,70,f,450.8878145251643,0.0,1.0,0.0,0.0,0.0
108,71,f,31946.217456666487,0.0,0.0,0.0,0.0,0.0
109,71,f,436.55534122481504,0.0,1.0,0.0,0.0,0.0
110,72,f,30789.842892155233,0.0,0.0,0.0,0.0,0.0
111,72,f,420.7531107016342,0.0,1.0,0.0,0.0,0.0
112,73,f,27888.630640552667,0.0,0.0,0.0,0.0,0.0
113,73,f,381.1071117290806,0.0,1.0,0.0,0.0,0.0
114,74,f,25516.966693669998,0.0,0.0,0.0,0.0,0.0
115,74,f,348.6975607390026,0.0,1.0,0.0,0.0,0.0
116,75,f,23665.26026720442,0.0,0.0,0.0,0.0,0.0
117,75,f,323.3933965777718,0.0,1.0,0.0,0.0,0.0
118,76,f,21742.99307051096,0.0,0.0,0.0,0.0,0.0
119,76,f,297.12499678627586,0.0,1.0,0.0,0.0,0.0
120,77,f,19843.332722531282,0.0,0.0,0.0,0.0,0.0
121,77,f,271.1655268569037,0.0,1.0,0.0,0.0,0.0
122,78,f,18341.00486709694,0.0,0.0,0.0,0.0,0.0
123,78,f,250.63573329213153,0.0,1.0,0.0,0.0,0.0
124,79,f,17217.512991623928,0.0,0.0,0.0,0.0,0.0
125,79,f,235.2828552956763,0.0,1.0,0.0,0.0,0.0
126,80,f,16096.076284215806,0.0,0.0,0.0,0.0,0.0
127,80,f,219.95806183214145,0.0,1.0,0.0,0.0,0.0
128,81,f,14836.258260438446,0.0,0.0,0.0,0.0,0.0
129,81,f,202.74224315197003,0.0,1.0,0.0,0.0,0.0
130,82,f,13533.281707298403,0.0,0.0,0.0,0.0,0.0
131,82,f,184.93664928047136,0.0,1.0,0.0,0.0,0.0
132,83,f,12267.983235348001,0.0,0.0,0.0,0.0,0.0
133,83,f,167.6459385125123,0.0,1.0,0.0,0.0,0.0
134,84,f,11058.174301149622,0.0,0.0,0.0,0.0,0.0
135,84,f,151.1135101334026,0.0,1.0,0.0,0.0,0.0
136,85,f,9820.96312608605,0.0,0.0,0.0,0.0,0.0
137,85,f,134.20662131535497,0.0,1.0,0.0,0.0,0.0
138,86,f,8580.326670914324,0.0,0.0,0.0,0.0,0.0
139,86,f,117.25292494244006,0.0,1.0,0.0,0.0,0.0
140,87,f,7404.770537797439,0.0,0.0,0.0,0.0,0.0
141,87,f,101.18857211200276,0.0,1.0,0.0,0.0,0.0
142,88,f,6310.736071254511,0.0,0.0,0.0,0.0,0.0
143,88,f,86.23823908740582,0.0,1.0,0.0,0.0,0.0
144,89,f,5333.161128388663,0.0,0.0,0.0,0.0,0.0
145,89,f,72.87936292829507,0.0,1.0,0.0,0.0,0.0
146,90,f,4472.730765221526,0.0,0.0,0.0,0.0,0.0
147,90,f,61.121305145643994,0.0,1.0,0.0,0.0,0.0
148,91,f,3706.838133039314,0.0,0.0,0.0,0.0,0.0
149,91,f,50.655135877328796,0.0,1.0,0.0,0.0,0.0
150,92,f,3032.057951733876,0.0,0.0,0.0,0.0,0.0
151,92,f,41.43404756848221,0.0,1.0,0.0,0.0,0.0
152,93,f,2449.760333348473,0.0,0.0,0.0,0.0,0.0
153,93,f,33.47676324105115,0.0,1.0,0.0,0.0,0.0
154,94,f,1970.9061742291826,0.0,0.0,0.0,0.0,0.0
155,94,f,26.933067070610782,0.0,1.0,0.0,0.0,0.0
156,95,f,1585.9046900731864,0.0,0.0,0.0,0.0,0.0
157,95,f,21.671897903532834,0.0,1.0,0.0,0.0,0.0
158,96,f,1278.3145363613676,0.0,0.0,0.0,0.0,0.0
159,96,f,17.468579476454543,0.0,1.0,0.0,0.0,0.0
160,97,f,1033.0644806178684,0.0,0.0,0.0,0.0,0.0
161,97,f,14.11715854796005,0.0,1.0,0.0,0.0,0.0
162,98,f,835.0832903668312,0.0,0.0,0.0,0.0,0.0
163,98,f,11.411681876633487,0.0,1.0,0.0,0.0,0.0
164,99,f,669.2997331323988,0.0,0.0,0.0,0.0,0.0
165,99,f,9.146196221058997,0.0,1.0,0.0,0.0,0.0
166,100,f,1925.6924768016104,0.0,0.0,0.0,0.0,0.0
167,100,f,26.3152073463632,0.0,1.0,0.0,0.0,0.0
168,18,f,375953.2953612186,0.0,0.0,0.0,0.0,0.0
169,18,f,5137.522755663871,0.0,1.0,0.0,0.0,0.0
170,19,f,366090.9352783969,0.0,0.0,0.0,0.0,0.0
171,19,f,5002.750431613977,0.0,1.0,0.0,0.0,0.0
172,20,f,353899.4069641122,0.0,0.0,0.0,0.0,0.0
173,20,f,4836.149274199521,0.0,1.0,0.0,0.0,0.0
174,21,f,341029.317315156,0.0,0.0,0.0,0.0,0.0
175,21,f,4660.275357798768,0.0,1.0,0.0,0.0,0.0
176,22,f,330336.17111155763,0.0,0.0,0.0,0.0,0.0
177,22,f,4514.150074077437,0.0,1.0,0.0,0.0,0.0
178,23,f,319503.7005274565,0.0,0.0,0.0,0.0,0.0
179,23,f,4366.120877864625,0.0,1.0,0.0,0.0,0.0
180,24,f,308721.5415252036,0.0,0.0,0.0,0.0,0.0
181,24,f,4218.77920560707,0.0,1.0,0.0,0.0,0.0
182,25,f,299755.7596317293,0.0,0.0,0.0,0.0,0.0
183,25,f,4096.258911016257,0.0,1.0,0.0,0.0,0.0
184,26,f,290966.068274724,0.0,0.0,0.0,0.0,0.0
185,26,f,3976.1449502688474,0.0,1.0,0.0,0.0,0.0
186,27,f,283120.68660779396,0.0,0.0,0.0,0.0,0.0
187,27,f,3868.9352852970455,0.0,1.0,0.0,0.0,0.0
188,28,f,276809.16316695616,0.0,0.0,0.0,0.0,0.0
189,28,f,3782.686286550924,0.0,1.0,0.0,0.0,0.0
190,29,f,271370.35216510185,0.0,0.0,0.0,0.0,0.0
191,29,f,3708.363184105619,0.0,1.0,0.0,0.0,0.0
192,30,f,266479.1633810576,0.0,0.0,0.0,0.0,0.0
193,30,f,3641.5235154810066,0.0,1.0,0.0,0.0,0.0
194,31,f,261580.23435365208,0.0,0.0,0.0,0.0,0.0
195,31,f,3574.5780739401994,0.0,1.0,0.0,0.0,0.0
196,32,f,255795.69248166092,0.0,0.0,0.0,0.0,0.0
197,32,f,3495.5304479049187,0.0,1.0,0.0,0.0,0.0
198,33,f,248975.89306009948,0.0,0.0,0.0,0.0,0.0
199,33,f,3402.3356943287554,0.0,1.0,0.0,0.0,0.0
200,34,f,240786.71558387292,0.0,0.0,0.0,0.0,0.0
201,34,f,3290.4279489960254,0.0,1.0,0.0,0.0,0.0
202,35,f,231055.29461791276,0.0,0.0,0.0,0.0,0.0
203,35,f,3157.4449501117388,0.0,1.0,0.0,0.0,0.0
204,36,f,221365.1549498794,0.0,0.0,0.0,0.0,0.0
205,36,f,3025.026073447151,0.0,1.0,0.0,0.0,0.0
206,37,f,211695.65593080941,0.0,0.0,0.0,0.0,0.0
207,37,f,2892.8892578924124,0.0,1.0,0.0,0.0,0.0
208,38,f,202587.96957571185,0.0,0.0,0.0,0.0,0.0
209,38,f,2768.429793171386,0.0,1.0,0.0,0.0,0.0
210,39,f,194402.0172008858,0.0,0.0,0.0,0.0,0.0
211,39,f,2656.56611988707,0.0,1.0,0.0,0.0,0.0
212,40,f,185458.81101721528,0.0,0.0,0.0,0.0,0.0
213,40,f,2534.3543296351554,0.0,1.0,0.0,0.0,0.0
214,41,f,176830.3747302365,0.0,0.0,0.0,0.0,0.0
215,41,f,2416.443971308444,0.0,1.0,0.0,0.0,0.0
216,42,f,169094.6465109245,0.0,0.0,0.0,0.0,0.0
217,42,f,2310.7327559827168,0.0,1.0,0.0,0.0,0.0
218,43,f,161425.3553804634,0.0,0.0,0.0,0.0,0.0
219,43,f,2205.9294248543165,0.0,1.0,0.0,0.0,0.0
220,44,f,154373.99367834395,0.0,0.0,0.0,0.0,0.0
221,44,f,2109.570298202032,0.0,1.0,0.0,0.0,0.0
222,45,f,147698.0337792462,0.0,0.0,0.0,0.0,0.0
223,45,f,2018.3411579851324,0.0,1.0,0.0,0.0,0.0
224,46,f,141235.57559286358,0.0,0.0,0.0,0.0,0.0
225,46,f,1930.029587373237,0.0,1.0,0.0,0.0,0.0
226,47,f,135354.92569913663,0.0,0.0,0.0,0.0,0.0
227,47,f,1849.66861429522,0.0,1.0,0.0,0.0,0.0
228,48,f,129966.42627913058,0.0,0.0,0.0,0.0,0.0
229,48,f,1776.0330358051735,0.0,1.0,0.0,0.0,0.0
230,49,f,124839.80509284762,0.0,0.0,0.0,0.0,0.0
231,49,f,1705.9761076463412,0.0,1.0,0.0,0.0,0.0
232,15,f,6305.393019822148,0.0,0.0,1.0,0.0,0.0
233,16,f,6110.782490640586,0.0,0.0,1.0,0.0,0.0
234,17,f,5925.8594434374,0.0,0.0,1.0,0.0,0.0
235,15,f,28674.53999999998,0.0,0.0,0.0,1.0,0.0
236,16,f,27789.52499999998,0.0,0.0,0.0,1.0,0.0
237,17,f,26948.56499999998,0.0,0.0,0.0,1.0,0.0
238,15,f,146558.76,1.0,0.0,0.0,0.0,0.0
239,16,f,142035.35,1.0,0.0,0.0,0.0,0.0
240,17,f,137737.11000000002,1.0,0.0,0.0,0.0,0.0
241,50,f,12034.859895297883,0.0,0.0,0.0,0.0,1.0
242,51,f,11471.19761691594,0.0,0.0,0.0,0.0,1.0
243,52,f,10942.869974548934,0.0,0.0,0.0,0.0,1.0
244,53,f,10423.717624406801,0.0,0.0,0.0,0.0,1.0
245,54,f,9934.889289702904,0.0,0.0,0.0,0.0,1.0
246,55,f,9451.006502581207,0.0,0.0,0.0,0.0,1.0
247,56,f,8931.333568483054,0.0,0.0,0.0,0.0,1.0
248,57,f,8422.00724051082,0.0,0.0,0.0,0.0,1.0
249,58,f,7946.714088663474,0.0,0.0,0.0,0.0,1.0
250,59,f,7459.057067860625,0.0,0.0,0.0,0.0,1.0
251,60,f,6964.307090656986,0.0,0.0,0.0,0.0,1.0
252,61,f,6507.7549612264,0.0,0.0,0.0,0.0,1.0
253,62,f,6094.3462271510725,0.0,0.0,0.0,0.0,1.0
254,63,f,5688.355814449047,0.0,0.0,0.0,0.0,1.0
255,64,f,5274.101131445184,0.0,0.0,0.0,0.0,1.0
256,65,f,4852.297981079015,0.0,0.0,0.0,0.0,1.0
257,66,f,4450.862677992173,0.0,0.0,0.0,0.0,1.0
258,67,f,4083.9811349862402,0.0,0.0,0.0,0.0,1.0
259,68,f,3738.6387531606824,0.0,0.0,0.0,0.0,1.0
260,69,f,3422.1237078997983,0.0,0.0,0.0,0.0,1.0
261,70,f,3134.1757072255778,0.0,0.0,0.0,0.0,1.0
262,71,f,3034.548952642023,0.0,0.0,0.0,0.0,1.0
263,72,f,2924.705737921551,0.0,0.0,0.0,0.0,1.0
264,73,f,2649.1216062028334,0.0,0.0,0.0,0.0,1.0
265,74,f,2423.838899234663,0.0,0.0,0.0,0.0,1.0
266,75,f,2247.9465950940034,0.0,0.0,0.0,0.0,1.0
267,76,f,2065.3517725195707,0.0,0.0,0.0,0.0,1.0
268,77,f,1884.9043587637257,0.0,0.0,0.0,0.0,1.0
269,78,f,1742.1992818194167,0.0,0.0,0.0,0.0,1.0
270,79,f,1635.4795708350728,0.0,0.0,0.0,0.0,1.0
271,80,f,1528.9550788342367,0.0,0.0,0.0,0.0,1.0
272,81,f,1409.2858419438655,0.0,0.0,0.0,0.0,1.0
273,82,f,1285.5170063998276,0.0,0.0,0.0,0.0,1.0
274,83,f,1165.3271855534351,0.0,0.0,0.0,0.0,1.0
275,84,f,1050.4082772617571,0.0,0.0,0.0,0.0,1.0
276,85,f,932.8864491899736,0.0,0.0,0.0,0.0,1.0
277,86,f,815.0392561456764,0.0,0.0,0.0,0.0,1.0
278,87,f,703.3739975791311,0.0,0.0,0.0,0.0,1.0
279,88,f,599.4524253584009,0.0,0.0,0.0,0.0,1.0
280,89,f,506.59326220312107,0.0,0.0,0.0,0.0,1.0
281,90,f,424.8615811077941,0.0,0.0,0.0,0.0,1.0
282,91,f,352.1099732538328,0.0,0.0,0.0,0.0,1.0
283,92,f,288.0130736687237,0.0,0.0,0.0,0.0,1.0
284,93,f,232.70102834147218,0.0,0.0,0.0,0.0,1.0
285,94,f,187.21500518412066,0.0,0.0,0.0,0.0,1.0
286,95,f,150.64398227363202,0.0,0.0,0.0,0.0,1.0
287,96,f,121.42620774194269,0.0,0.0,0.0,0.0,1.0
288,97,f,98.13007570999443,0.0,0.0,0.0,0.0,1.0
289,98,f,79.32398029872891,0.0,0.0,0.0,0.0,1.0
290,99,f,63.576315629087894,0.0,0.0,0.0,0.0,1.0
291,100,f,182.92018754694584,0.0,0.0,0.0,0.0,1.0
292,18,f,35711.54175696104,0.0,0.0,0.0,0.0,1.0
293,19,f,34774.72303967469,0.0,0.0,0.0,0.0,1.0
294,20,f,33616.6582538389,0.0,0.0,0.0,0.0,1.0
295,21,f,32394.137399292496,0.0,0.0,0.0,0.0,1.0
296,22,f,31378.402886854754,0.0,0.0,0.0,0.0,1.0
297,23,f,30349.434048522056,0.0,0.0,0.0,0.0,1.0
298,24,f,29325.244272318098,0.0,0.0,0.0,0.0,1.0
299,25,f,28473.59089296687,0.0,0.0,0.0,0.0,1.0
300,26,f,27638.66423106621,0.0,0.0,0.0,0.0,1.0
301,27,f,26893.436889120243,0.0,0.0,0.0,0.0,1.0
302,28,f,26293.909672073358,0.0,0.0,0.0,0.0,1.0
303,29,f,25777.28080195181,0.0,0.0,0.0,0.0,1.0
304,30,f,25312.67018500071,0.0,0.0,0.0,0.0,1.0
305,31,f,24847.324327722104,0.0,0.0,0.0,0.0,1.0
306,32,f,24297.854722972337,0.0,0.0,0.0,0.0,1.0
307,33,f,23650.04672441978,0.0,0.0,0.0,0.0,1.0
308,34,f,22872.162457927465,0.0,0.0,0.0,0.0,1.0
309,35,f,21947.781556181282,0.0,0.0,0.0,0.0,1.0
310,36,f,21027.32193618175,0.0,0.0,0.0,0.0,1.0
311,37,f,20108.82295705555,0.0,0.0,0.0,0.0,1.0
312,38,f,19243.690171700204,0.0,0.0,0.0,0.0,1.0
313,39,f,18466.112255344346,0.0,0.0,0.0,0.0,1.0
314,40,f,17616.603326948323,0.0,0.0,0.0,0.0,1.0
315,41,f,16796.99417187053,0.0,0.0,0.0,0.0,1.0
316,42,f,16062.182734564112,0.0,0.0,0.0,0.0,1.0
317,43,f,15333.682110068708,0.0,0.0,0.0,0.0,1.0
318,44,f,14663.878171718523,0.0,0.0,0.0,0.0,1.0
319,45,f,14029.733389251962,0.0,0.0,0.0,0.0,1.0
320,46,f,13415.868985818875,0.0,0.0,0.0,0.0,1.0
321,47,f,12857.270147002679,0.0,0.0,0.0,0.0,1.0
322,48,f,12345.420339009863,0.0,0.0,0.0,0.0,1.0
323,49,f,11858.44616209738,0.0,0.0,0.0,0.0,1.0
324,50,f,1943.663954911017,0.0,0.0,1.0,0.0,0.0
325,51,f,1852.630900703045,0.0,0.0,1.0,0.0,0.0
326,52,f,1767.3044902765237,0.0,0.0,1.0,0.0,0.0
327,53,f,1683.4599155280584,0.0,0.0,1.0,0.0,0.0
328,54,f,1604.5127551482055,0.0,0.0,1.0,0.0,0.0
329,55,f,1526.3643147082976,0.0,0.0,1.0,0.0,0.0
330,56,f,1442.4356641766806,0.0,0.0,1.0,0.0,0.0
331,57,f,1360.1780198352121,0.0,0.0,1.0,0.0,0.0
332,58,f,1283.4168298173145,0.0,0.0,1.0,0.0,0.0
333,59,f,1204.6588399495536,0.0,0.0,1.0,0.0,0.0
334,60,f,1124.755317536345,0.0,0.0,1.0,0.0,0.0
335,61,f,1051.020855711924,0.0,0.0,1.0,0.0,0.0
336,62,f,984.2541744162362,0.0,0.0,1.0,0.0,0.0
337,63,f,918.6855730304663,0.0,0.0,1.0,0.0,0.0
338,64,f,851.7822685871563,0.0,0.0,1.0,0.0,0.0
339,65,f,783.6598652881403,0.0,0.0,1.0,0.0,0.0
340,66,f,718.8269270049515,0.0,0.0,1.0,0.0,0.0
341,67,f,659.5745188284856,0.0,0.0,1.0,0.0,0.0
342,68,f,603.8007461799391,0.0,0.0,1.0,0.0,0.0
343,69,f,552.682670023442,0.0,0.0,1.0,0.0,0.0
344,70,f,506.17825246741836,0.0,0.0,1.0,0.0,0.0
345,71,f,490.0882494666789,0.0,0.0,1.0,0.0,0.0
346,72,f,472.34825922157876,0.0,0.0,1.0,0.0,0.0
347,73,f,427.8406415154182,0.0,0.0,1.0,0.0,0.0
348,74,f,391.4568463563325,0.0,0.0,1.0,0.0,0.0
349,75,f,363.0497411238055,0.0,0.0,1.0,0.0,0.0
350,76,f,333.56016018319474,0.0,0.0,1.0,0.0,0.0
351,77,f,304.41739184808654,0.0,0.0,1.0,0.0,0.0
352,78,f,281.370117791508,0.0,0.0,1.0,0.0,0.0
353,79,f,264.1345822453207,0.0,0.0,1.0,0.0,0.0
354,80,f,246.93057511781544,0.0,0.0,1.0,0.0,0.0
355,81,f,227.6036544657188,0.0,0.0,1.0,0.0,0.0
356,82,f,207.6146370212991,0.0,0.0,1.0,0.0,0.0
357,83,f,188.20364058605034,0.0,0.0,1.0,0.0,0.0
358,84,f,169.6439114552169,0.0,0.0,1.0,0.0,0.0
359,85,f,150.66380340862284,0.0,0.0,1.0,0.0,0.0
360,86,f,131.63114799755866,0.0,0.0,1.0,0.0,0.0
361,87,f,113.59689251142608,0.0,0.0,1.0,0.0,0.0
362,88,f,96.81326429968146,0.0,0.0,1.0,0.0,0.0
363,89,f,81.81624647991968,0.0,0.0,1.0,0.0,0.0
364,90,f,68.61634852503477,0.0,0.0,1.0,0.0,0.0
365,91,f,56.86675782952415,0.0,0.0,1.0,0.0,0.0
366,92,f,46.51492702891773,0.0,0.0,1.0,0.0,0.0
367,93,f,37.58187506900357,0.0,0.0,1.0,0.0,0.0
368,94,f,30.23575351608593,0.0,0.0,1.0,0.0,0.0
369,95,f,24.329429749648565,0.0,0.0,1.0,0.0,0.0
370,96,f,19.610676420235084,0.0,0.0,1.0,0.0,0.0
371,97,f,15.848285124177123,0.0,0.0,1.0,0.0,0.0
372,98,f,12.811047457806307,0.0,0.0,1.0,0.0,0.0
373,99,f,10.267755017454276,0.0,0.0,1.0,0.0,0.0
374,100,f,29.542128305080833,0.0,0.0,1.0,0.0,0.0
375,18,f,5767.515126156504,0.0,0.0,1.0,0.0,0.0
376,19,f,5616.216250314428,0.0,0.0,1.0,0.0,0.0
377,20,f,5429.185507849349,0.0,0.0,1.0,0.0,0.0
378,21,f,5231.744927752754,0.0,0.0,1.0,0.0,0.0
379,22,f,5067.700927510117,0.0,0.0,1.0,0.0,0.0
380,23,f,4901.5195461568255,0.0,0.0,1.0,0.0,0.0
381,24,f,4736.109996871271,0.0,0.0,1.0,0.0,0.0
382,25,f,4598.565564287566,0.0,0.0,1.0,0.0,0.0
383,26,f,4463.722543940936,0.0,0.0,1.0,0.0,0.0
384,27,f,4343.3662177887345,0.0,0.0,1.0,0.0,0.0
385,28,f,4246.540874419558,0.0,0.0,1.0,0.0,0.0
386,29,f,4163.103848840724,0.0,0.0,1.0,0.0,0.0
387,30,f,4088.067918460707,0.0,0.0,1.0,0.0,0.0
388,31,f,4012.9132446856534,0.0,0.0,1.0,0.0,0.0
389,32,f,3924.172347461865,0.0,0.0,1.0,0.0,0.0
390,33,f,3819.549521151971,0.0,0.0,1.0,0.0,0.0
391,34,f,3693.919009203574,0.0,0.0,1.0,0.0,0.0
392,35,f,3544.6288757941957,0.0,0.0,1.0,0.0,0.0
393,36,f,3395.9720404916775,0.0,0.0,1.0,0.0,0.0
394,37,f,3247.6318542425897,0.0,0.0,1.0,0.0,0.0
395,38,f,3107.9104594165524,0.0,0.0,1.0,0.0,0.0
396,39,f,2982.329423882754,0.0,0.0,1.0,0.0,0.0
397,40,f,2845.131326201238,0.0,0.0,1.0,0.0,0.0
398,41,f,2712.7621265845314,0.0,0.0,1.0,0.0,0.0
399,42,f,2594.0879985286774,0.0,0.0,1.0,0.0,0.0
400,43,f,2476.433084613551,0.0,0.0,1.0,0.0,0.0
401,44,f,2368.257851735489,0.0,0.0,1.0,0.0,0.0
402,45,f,2265.841673516687,0.0,0.0,1.0,0.0,0.0
403,46,f,2166.7008339443028,0.0,0.0,1.0,0.0,0.0
404,47,f,2076.48553956548,0.0,0.0,1.0,0.0,0.0
405,48,f,1993.8203460543812,0.0,0.0,1.0,0.0,0.0
406,49,f,1915.1726374086772,0.0,0.0,1.0,0.0,0.0
407,50,f,42537.12,1.0,0.0,0.0,0.0,0.0
408,51,f,40544.86,1.0,0.0,0.0,0.0,0.0
409,52,f,38677.490000000005,1.0,0.0,0.0,0.0,0.0
410,53,f,36842.55,1.0,0.0,0.0,0.0,0.0
411,54,f,35114.79,1.0,0.0,0.0,0.0,0.0
412,55,f,33404.51,1.0,0.0,0.0,0.0,0.0
