,Age,Sex,N,Und,Alc,Smk,HIV,Dia
49,12,m,38228.625,1.0,0.0,0.0,0.0,0.0
50,12,f,1434230.8499999999,0.0,0.0,0.0,0.0,0.0
51,12,f,36775.15,1.0,0.0,0.0,0.0,0.0
52,13,m,1504138.3499999999,0.0,0.0,0.0,0.0,0.0
53,13,m,38567.65,1.0,0.0,0.0,0.0,0.0
54,13,f,1447654.65,0.0,0.0,0.0,0.0,0.0
55,13,f,37119.35,1.0,0.0,0.0,0.0,0.0
56,14,m,1527773.325,0.0,0.0,0.0,0.0,0.0
57,14,m,39173.675,1.0,0.0,0.0,0.0,0.0
58,14,f,1471142.4,0.0,0.0,0.0,0.0,0.0
59,14,f,37721.6,1.0,0.0,0.0,0.0,0.0
60,15,f,1325111.9359584602,0.0,0.0,0.0,0.0,0.0
61,15,f,21546.53554404,0.0,1.0,0.0,0.0,0.0
62,15,f,139100.14797354,0.0,0.0,1.0,0.0,0.0
63,15,f,2261.79102396,0.0,1.0,1.0,0.0,0.0
64,15,f,6658.85394954,0.0,0.0,0.0,1.0,0.0
65,15,f,108.27404796,0.0,1.0,0.0,1.0,0.0
66,15,f,698.99571846,0.0,0.0,1.0,1.0,0.0
67,15,f,11.365784040000001,0.0,1.0,1.0,1.0,0.0
68,15,f,33977.22912714,1.0,0.0,0.0,0.0,0.0
69,15,f,552.4752703600001,1.0,1.0,0.0,0.0,0.0
70,15,f,3566.6704608600003,1.0,0.0,1.0,0.0,0.0
71,15,f,57.994641640000005,1.0,1.0,1.0,0.0,0.0
72,15,f,170.73984486,1.0,0.0,0.0,1.0,0.0
73,15,f,2.7762576400000003,1.0,1.0,0.0,1.0,0.0
74,15,f,17.92296714,1.0,0.0,1.0,1.0,0.0
75,16,f,1338431.78845233,0.0,0.0,0.0,0.0,0.0
76,16,f,21763.11851142,0.0,1.0,0.0,0.0,0.0
77,16,f,140498.36453367,0.0,0.0,1.0,0.0,0.0
78,16,f,2284.5262525800003,0.0,1.0,1.0,0.0,0.0
79,16,f,6725.78788167,0.0,0.0,0.0,1.0,0.0
80,16,f,109.36240458,0.0,1.0,0.0,1.0,0.0
81,16,f,706.02193233,0.0,0.0,1.0,1.0,0.0
82,16,f,11.480031420000001,0.0,1.0,1.0,1.0,0.0
83,16,f,34318.76380647001,1.0,0.0,0.0,0.0,0.0
84,16,f,558.0286797800002,1.0,1.0,0.0,0.0,0.0
85,16,f,3602.5221675300004,1.0,0.0,1.0,0.0,0.0
86,16,f,58.57759622000001,1.0,1.0,1.0,0.0,0.0
87,16,f,172.45609953000005,1.0,0.0,0.0,1.0,0.0
88,16,f,2.8041642200000005,1.0,1.0,0.0,1.0,0.0
89,16,f,18.103126470000003,1.0,0.0,1.0,1.0,0.0
90,17,f,1340614.9034641348,0.0,0.0,0.0,0.0,0.0
91,17,f,21798.61631649,0.0,1.0,0.0,0.0,0.0
92,17,f,140727.53130286498,0.0,0.0,1.0,0.0,0.0
93,17,f,2288.25254151,0.0,1.0,1.0,0.0,0.0
94,17,f,6736.758308865,0.0,0.0,0.0,1.0,0.0
95,17,f,109.54078551,0.0,1.0,0.0,1.0,0.0
96,17,f,707.173524135,0.0,0.0,1.0,1.0,0.0
97,17,f,11.49875649,0.0,1.0,1.0,1.0,0.0
98,17,f,34374.741114465,1.0,0.0,0.0,0.0,0.0
99,17,f,558.9388799100001,1.0,1.0,0.0,0.0,0.0
100,17,f,3608.398238535,1.0,0.0,1.0,0.0,0.0
101,17,f,58.67314209,1.0,1.0,1.0,0.0,0.0
102,17,f,172.73739253500003,1.0,0.0,0.0,1.0,0.0
103,17,f,2.8087380900000003,1.0,1.0,0.0,1.0,0.0
104,17,f,18.132654464999998,1.0,0.0,1.0,1.0,0.0
105,50,f,1088821.2495354482,0.0,0.0,0.0,0.0,0.0
106,50,f,17704.410561552002,0.0,1.0,0.0,0.0,0.0
107,50,f,103754.051160552,0.0,0.0,0.0,0.0,1.0
108,50,f,1687.057742448,0.0,1.0,0.0,0.0,1.0
109,50,f,114296.153266152,0.0,0.0,1.0,0.0,0.0
110,50,f,1858.474036848,0.0,1.0,1.0,0.0,0.0
111,50,f,10891.309237848,0.0,0.0,1.0,0.0,1.0
112,50,f,177.094459152,0.0,1.0,1.0,0.0,1.0
113,50,f,27918.493577832003,1.0,0.0,0.0,0.0,0.0
114,50,f,453.95924516800005,1.0,1.0,0.0,0.0,0.0
115,50,f,2660.360286168,1.0,0.0,0.0,0.0,1.0
116,50,f,43.25789083200001,1.0,1.0,0.0,0.0,1.0
117,50,f,2930.6705965680003,1.0,0.0,1.0,0.0,0.0
118,50,f,47.653180432000006,1.0,1.0,1.0,0.0,0.0
119,50,f,279.264339432,1.0,0.0,1.0,0.0,1.0
120,50,f,4.540883568,1.0,1.0,1.0,0.0,1.0
121,51,f,1067734.140966207,0.0,0.0,0.0,0.0,0.0
122,51,f,17361.530747418,0.0,1.0,0.0,0.0,0.0
123,51,f,101744.65527279298,0.0,0.0,0.0,0.0,1.0
124,51,f,1654.3846385819998,0.0,1.0,0.0,0.0,1.0
125,51,f,112082.589383193,0.0,0.0,1.0,0.0,0.0
126,51,f,1822.481128182,0.0,1.0,1.0,0.0,0.0
127,51,f,10680.378177807,0.0,0.0,1.0,0.0,1.0
128,51,f,173.664685818,0.0,1.0,1.0,0.0,1.0
129,51,f,27377.798486313004,1.0,0.0,0.0,0.0,0.0
130,51,f,445.1674550620001,1.0,1.0,0.0,0.0,0.0
131,51,f,2608.8373146870003,1.0,0.0,0.0,0.0,1.0
132,51,f,42.42011893800001,1.0,1.0,0.0,0.0,1.0
133,51,f,2873.912548287,1.0,0.0,1.0,0.0,0.0
134,51,f,46.730285338,1.0,1.0,1.0,0.0,0.0
135,51,f,273.855850713,1.0,0.0,1.0,0.0,1.0
136,51,f,4.4529406620000005,1.0,1.0,1.0,0.0,1.0
137,52,f,1048489.3105186499,0.0,0.0,0.0,0.0,0.0
138,52,f,17048.6066751,0.0,1.0,0.0,0.0,0.0
139,52,f,99910.81053134998,0.0,0.0,0.0,0.0,1.0
140,52,f,1624.5660248999998,0.0,1.0,0.0,0.0,1.0
141,52,f,110062.41381135001,0.0,0.0,1.0,0.0,0.0
142,52,f,1789.6327449,0.0,1.0,1.0,0.0,0.0
143,52,f,10487.875138649999,0.0,0.0,1.0,0.0,1.0
144,52,f,170.5345551,0.0,1.0,1.0,0.0,1.0
145,52,f,26884.34129535,1.0,0.0,0.0,0.0,0.0
146,52,f,437.1437609,1.0,1.0,0.0,0.0,0.0
147,52,f,2561.8156546499995,1.0,0.0,0.0,0.0,1.0
148,52,f,41.6555391,1.0,1.0,0.0,0.0,1.0
149,52,f,2822.11317465,1.0,0.0,1.0,0.0,0.0
150,52,f,45.8880191,1.0,1.0,1.0,0.0,0.0
151,52,f,268.91987535,1.0,0.0,1.0,0.0,1.0
152,52,f,4.3726809,1.0,1.0,1.0,0.0,1.0
153,53,f,1036094.3618479739,0.0,0.0,0.0,0.0,0.0
154,53,f,16847.062794276,0.0,1.0,0.0,0.0,0.0
155,53,f,98729.69275002598,0.0,0.0,0.0,0.0,1.0
156,53,f,1605.3608577239997,0.0,1.0,0.0,0.0,1.0
157,53,f,108761.286602826,0.0,0.0,1.0,0.0,0.0
158,53,f,1768.476204924,0.0,1.0,1.0,0.0,0.0
159,53,f,10363.890399173999,0.0,0.0,1.0,0.0,1.0
160,53,f,168.518543076,0.0,1.0,1.0,0.0,1.0
161,53,f,26566.522098666002,1.0,0.0,0.0,0.0,0.0
162,53,f,431.97596908400004,1.0,1.0,0.0,0.0,0.0
163,53,f,2531.5305833340003,1.0,0.0,0.0,0.0,1.0
164,53,f,41.163098916,1.0,1.0,0.0,0.0,1.0
165,53,f,2788.7509385340004,1.0,0.0,1.0,0.0,0.0
166,53,f,45.34554371600001,1.0,1.0,1.0,0.0,0.0
167,53,f,265.740779466,1.0,0.0,1.0,0.0,1.0
168,53,f,4.320988284,1.0,1.0,1.0,0.0,1.0
169,54,f,1028416.8818098891,0.0,0.0,0.0,0.0,0.0
170,54,f,16722.225720486003,0.0,1.0,0.0,0.0,0.0
171,54,f,97998.103743111,0.0,0.0,0.0,0.0,1.0
172,54,f,1593.465101514,0.0,1.0,0.0,0.0,1.0
173,54,f,107955.363283911,0.0,0.0,1.0,0.0,0.0
174,54,f,1755.3717607140002,0.0,1.0,1.0,0.0,0.0
175,54,f,10287.093763088998,0.0,0.0,1.0,0.0,1.0
176,54,f,167.26981728599998,0.0,1.0,1.0,0.0,1.0
177,54,f,26369.663636151003,1.0,0.0,0.0,0.0,0.0
178,54,f,428.77501847400003,1.0,1.0,0.0,0.0,0.0
179,54,f,2512.771890849,1.0,0.0,0.0,0.0,1.0
180,54,f,40.858079526000004,1.0,1.0,0.0,0.0,1.0
181,54,f,2768.086238049,1.0,0.0,1.0,0.0,0.0
182,54,f,45.009532326,1.0,1.0,1.0,0.0,0.0
183,54,f,263.771634951,1.0,0.0,1.0,0.0,1.0
184,54,f,4.288969674,1.0,1.0,1.0,0.0,1.0
185,55,f,1019150.79361524,0.0,0.0,0.0,0.0,0.0
186,55,f,16571.557619760002,0.0,1.0,0.0,0.0,0.0
187,55,f,97115.13586475998,0.0,0.0,0.0,0.0,1.0
188,55,f,1579.10790024,0.0,1.0,0.0,0.0,1.0
189,55,f,106982.67999276001,0.0,0.0,1.0,0.0,0.0
190,55,f,1739.5557722400001,0.0,1.0,1.0,0.0,0.0
191,55,f,10194.406527239998,0.0,0.0,1.0,0.0,1.0
192,55,f,165.76270775999998,0.0,1.0,1.0,0.0,1.0
193,55,f,26132.07163116,1.0,0.0,0.0,0.0,0.0
194,55,f,424.91173384,1.0,1.0,0.0,0.0,0.0
195,55,f,2490.13168884,1.0,0.0,0.0,0.0,1.0
196,55,f,40.48994616,1.0,1.0,0.0,0.0,1.0
197,55,f,2743.14564084,1.0,0.0,1.0,0.0,0.0
198,55,f,44.603994160000006,1.0,1.0,1.0,0.0,0.0
199,55,f,261.39503915999995,1.0,0.0,1.0,0.0,1.0
200,55,f,4.2503258399999995,1.0,1.0,1.0,0.0,1.0
201,56,f,1007771.3175236849,0.0,0.0,0.0,0.0,0.0
202,56,f,16386.52548819,0.0,1.0,0.0,0.0,0.0
203,56,f,96030.78272131499,0.0,0.0,0.0,0.0,1.0
204,56,f,1561.4761418099997,0.0,1.0,0.0,0.0,1.0
205,56,f,105788.149353315,0.0,0.0,1.0,0.0,0.0
206,56,f,1720.1325098100003,0.0,1.0,1.0,0.0,0.0
207,56,f,10080.579401685,0.0,0.0,1.0,0.0,1.0
208,56,f,163.91186019,0.0,1.0,1.0,0.0,1.0
209,56,f,25840.290192915003,1.0,0.0,0.0,0.0,0.0
210,56,f,420.16732021000007,1.0,1.0,0.0,0.0,0.0
211,56,f,2462.327762085,1.0,0.0,0.0,0.0,1.0
212,56,f,40.03784979,1.0,1.0,0.0,0.0,1.0
213,56,f,2712.516650085,1.0,0.0,1.0,0.0,0.0
214,56,f,44.10596179,1.0,1.0,1.0,0.0,0.0
215,56,f,258.47639491499996,1.0,0.0,1.0,0.0,1.0
216,56,f,4.20286821,1.0,1.0,1.0,0.0,1.0
217,57,f,992622.4642941752,0.0,0.0,0.0,0.0,0.0
218,57,f,16140.202671450003,0.0,1.0,0.0,0.0,0.0
219,57,f,94587.24468082501,0.0,0.0,0.0,0.0,1.0
220,57,f,1538.00397855,0.0,1.0,0.0,0.0,1.0
221,57,f,104197.93824082501,0.0,0.0,1.0,0.0,0.0
222,57,f,1694.27541855,0.0,1.0,1.0,0.0,0.0
223,57,f,9929.047784175,0.0,0.0,1.0,0.0,1.0
224,57,f,161.44793145,0.0,1.0,1.0,0.0,1.0
225,57,f,25451.858058825,1.0,0.0,0.0,0.0,0.0
226,57,f,413.85135055000006,1.0,1.0,0.0,0.0,0.0
227,57,f,2425.313966175,1.0,0.0,0.0,0.0,1.0
228,57,f,39.435999450000004,1.0,1.0,0.0,0.0,1.0
229,57,f,2671.742006175,1.0,0.0,1.0,0.0,0.0
230,57,f,43.442959450000004,1.0,1.0,1.0,0.0,0.0
231,57,f,254.590968825,1.0,0.0,1.0,0.0,1.0
232,57,f,4.13969055,1.0,1.0,1.0,0.0,1.0
233,58,f,970192.49034708,0.0,0.0,0.0,0.0,0.0
234,58,f,15775.487647920001,0.0,1.0,0.0,0.0,0.0
235,58,f,92449.88681292,0.0,0.0,0.0,0.0,1.0
236,58,f,1503.25019208,0.0,1.0,0.0,0.0,1.0
237,58,f,101843.41058891999,0.0,0.0,1.0,0.0,0.0
238,58,f,1655.99041608,0.0,1.0,1.0,0.0,0.0
239,58,f,9704.684251079998,0.0,0.0,1.0,0.0,1.0
240,58,f,157.79974391999997,0.0,1.0,1.0,0.0,1.0
241,58,f,24876.73052172,1.0,0.0,0.0,0.0,0.0
242,58,f,404.49968328,1.0,1.0,0.0,0.0,0.0
243,58,f,2370.50991828,1.0,0.0,0.0,0.0,1.0
244,58,f,38.54487672,1.0,1.0,0.0,0.0,1.0
245,58,f,2611.3695022800002,1.0,0.0,1.0,0.0,0.0
246,58,f,42.46129272,1.0,1.0,1.0,0.0,0.0
247,58,f,248.83805772,1.0,0.0,1.0,0.0,1.0
248,58,f,4.0461472800000005,1.0,1.0,1.0,0.0,1.0
249,59,f,942610.6379521259,0.0,0.0,0.0,0.0,0.0
250,59,f,15327.002243124,0.0,1.0,0.0,0.0,0.0
251,59,f,89821.60514987398,0.0,0.0,0.0,0.0,1.0
252,59,f,1460.5139048759997,0.0,1.0,0.0,0.0,1.0
253,59,f,98948.07801707399,0.0,0.0,1.0,0.0,0.0
254,59,f,1608.9118376759998,0.0,1.0,1.0,0.0,0.0
255,59,f,9428.787280925997,0.0,0.0,1.0,0.0,1.0
256,59,f,153.31361432399996,0.0,1.0,1.0,0.0,1.0
257,59,f,24169.503537234003,1.0,0.0,0.0,0.0,0.0
258,59,f,393.0000575160001,1.0,1.0,0.0,0.0,0.0
259,59,f,2303.1180807660003,1.0,0.0,0.0,0.0,1.0
260,59,f,37.44907448400001,1.0,1.0,0.0,0.0,1.0
261,59,f,2537.1302055660003,1.0,0.0,1.0,0.0,0.0
262,59,f,41.254149684000005,1.0,1.0,1.0,0.0,0.0
263,59,f,241.763776434,1.0,0.0,1.0,0.0,1.0
264,59,f,3.931118316,1.0,1.0,1.0,0.0,1.0
265,60,f,911444.9045812109,0.0,0.0,0.0,0.0,0.0
266,60,f,14820.242350914,0.0,1.0,0.0,0.0,0.0
267,60,f,86851.81456578898,0.0,0.0,0.0,0.0,1.0
268,60,f,1412.2246270859998,0.0,1.0,0.0,0.0,1.0
269,60,f,95676.53694498898,0.0,0.0,1.0,0.0,0.0
270,60,f,1555.7160478859998,0.0,1.0,1.0,0.0,0.0
271,60,f,9117.041308010997,0.0,0.0,1.0,0.0,1.0
272,60,f,148.24457411399996,0.0,1.0,1.0,0.0,1.0
273,60,f,23370.382168749,1.0,0.0,0.0,0.0,0.0
274,60,f,380.00621412600003,1.0,1.0,0.0,0.0,0.0
275,60,f,2226.969604251,1.0,0.0,0.0,0.0,1.0
276,60,f,36.210887874,1.0,1.0,0.0,0.0,1.0
277,60,f,2453.244537051,1.0,0.0,1.0,0.0,0.0
278,60,f,39.890155074000006,1.0,1.0,1.0,0.0,0.0
279,60,f,233.770289949,1.0,0.0,1.0,0.0,1.0
280,60,f,3.8011429260000003,1.0,1.0,1.0,0.0,1.0
281,61,f,878147.550784647,0.0,0.0,0.0,0.0,0.0
282,61,f,14278.821963978,0.0,1.0,0.0,0.0,0.0
283,61,f,83678.901334353,0.0,0.0,0.0,0.0,1.0
284,61,f,1360.6325420219998,0.0,1.0,0.0,0.0,1.0
285,61,f,92181.234612753,0.0,0.0,1.0,0.0,0.0
286,61,f,1498.881863622,0.0,1.0,1.0,0.0,0.0
287,61,f,8783.973068246998,0.0,0.0,1.0,0.0,1.0
288,61,f,142.828830378,0.0,1.0,1.0,0.0,1.0
289,61,f,22516.603866273002,1.0,0.0,0.0,0.0,0.0
290,61,f,366.123640102,1.0,1.0,0.0,0.0,0.0
291,61,f,2145.612854727,1.0,0.0,0.0,0.0,1.0
292,61,f,34.888013898,1.0,1.0,0.0,0.0,1.0
293,61,f,2363.6214003270006,1.0,0.0,1.0,0.0,0.0
294,61,f,38.43286829800001,1.0,1.0,1.0,0.0,0.0
295,61,f,225.230078673,1.0,0.0,1.0,0.0,1.0
296,61,f,3.6622777020000004,1.0,1.0,1.0,0.0,1.0
297,62,f,844361.089586586,0.0,0.0,0.0,0.0,0.0
298,62,f,13729.448611164,0.0,1.0,0.0,0.0,0.0
299,62,f,80459.380935414,0.0,0.0,0.0,0.0,1.0
300,62,f,1308.282616836,0.0,1.0,0.0,0.0,1.0
301,62,f,88634.589514614,0.0,0.0,1.0,0.0,0.0
302,62,f,1441.2128376360001,0.0,1.0,1.0,0.0,0.0
303,62,f,8446.012363386,0.0,0.0,1.0,0.0,1.0
304,62,f,137.333534364,0.0,1.0,1.0,0.0,1.0
305,62,f,21650.284348374,1.0,0.0,0.0,0.0,0.0
306,62,f,352.037143876,1.0,1.0,0.0,0.0,0.0
307,62,f,2063.0610496259997,1.0,0.0,0.0,0.0,1.0
308,62,f,33.545708124,1.0,1.0,0.0,0.0,1.0
309,62,f,2272.681782426,1.0,0.0,1.0,0.0,0.0
310,62,f,36.954175324000005,1.0,1.0,1.0,0.0,0.0
311,62,f,216.564419574,1.0,0.0,1.0,0.0,1.0
312,62,f,3.521372676,1.0,1.0,1.0,0.0,1.0
313,63,f,809803.313150832,0.0,0.0,0.0,0.0,0.0
314,63,f,13167.533547168,0.0,1.0,0.0,0.0,0.0
315,63,f,77166.361713168,0.0,0.0,0.0,0.0,1.0
316,63,f,1254.7375888319998,0.0,1.0,0.0,0.0,1.0
317,63,f,85006.97762356799,0.0,0.0,1.0,0.0,0.0
318,63,f,1382.227278432,0.0,1.0,1.0,0.0,0.0
319,63,f,8100.336312431999,0.0,0.0,1.0,0.0,1.0
320,63,f,131.712785568,0.0,1.0,1.0,0.0,1.0
321,63,f,20764.187516688005,1.0,0.0,0.0,0.0,0.0
322,63,f,337.62906531200014,1.0,1.0,0.0,0.0,0.0
323,63,f,1978.6246593120004,1.0,0.0,0.0,0.0,1.0
324,63,f,32.17275868800001,1.0,1.0,0.0,0.0,1.0
325,63,f,2179.6660929120003,1.0,0.0,1.0,0.0,0.0
326,63,f,35.441725088000005,1.0,1.0,1.0,0.0,0.0
327,63,f,207.700931088,1.0,0.0,1.0,0.0,1.0
328,63,f,3.377250912,1.0,1.0,1.0,0.0,1.0
329,64,f,774918.1439163451,0.0,0.0,0.0,0.0,0.0
330,64,f,12600.295023030001,0.0,1.0,0.0,0.0,0.0
331,64,f,73842.145148655,0.0,0.0,0.0,0.0,1.0
332,64,f,1200.68528697,0.0,1.0,0.0,0.0,1.0
333,64,f,81344.998532655,0.0,0.0,1.0,0.0,0.0
334,64,f,1322.68290297,0.0,1.0,1.0,0.0,0.0
335,64,f,7751.385402344999,0.0,0.0,1.0,0.0,1.0
336,64,f,126.03878703,0.0,1.0,1.0,0.0,1.0
337,64,f,19869.695997855004,1.0,0.0,0.0,0.0,0.0
338,64,f,323.08448777000007,1.0,1.0,0.0,0.0,0.0
339,64,f,1893.3883371450002,1.0,0.0,0.0,0.0,1.0
340,64,f,30.786802230000003,1.0,1.0,0.0,0.0,1.0
341,64,f,2085.769193145,1.0,0.0,1.0,0.0,0.0
342,64,f,33.914946230000005,1.0,1.0,1.0,0.0,0.0
343,64,f,198.75347185499996,1.0,0.0,1.0,0.0,1.0
344,64,f,3.2317637699999997,1.0,1.0,1.0,0.0,1.0
345,65,f,740243.045121723,0.0,0.0,0.0,0.0,0.0
346,65,f,12036.472278402,0.0,1.0,0.0,0.0,0.0
347,65,f,70537.94624927698,0.0,0.0,0.0,0.0,1.0
348,65,f,1146.9584755979997,0.0,1.0,0.0,0.0,1.0
349,65,f,77705.071034877,0.0,0.0,1.0,0.0,0.0
350,65,f,1263.4970899979999,0.0,1.0,1.0,0.0,0.0
351,65,f,7404.535794122999,0.0,0.0,1.0,0.0,1.0
352,65,f,120.39895600199998,0.0,1.0,1.0,0.0,1.0
353,65,f,18980.590900557003,1.0,0.0,0.0,0.0,0.0
354,65,f,308.62749431800006,1.0,1.0,0.0,0.0,0.0
355,65,f,1808.665288443,1.0,0.0,0.0,0.0,1.0
356,65,f,29.409191682,1.0,1.0,0.0,0.0,1.0
357,65,f,1992.4377188430003,1.0,0.0,1.0,0.0,0.0
358,65,f,32.397361282000006,1.0,1.0,1.0,0.0,0.0
359,65,f,189.859892157,1.0,0.0,1.0,0.0,1.0
360,65,f,3.087152718,1.0,1.0,1.0,0.0,1.0
361,66,f,706266.3314498219,0.0,0.0,0.0,0.0,0.0
362,66,f,11484.005389427999,0.0,1.0,0.0,0.0,0.0
363,66,f,67300.296644178,0.0,0.0,0.0,0.0,1.0
364,66,f,1094.313766572,0.0,1.0,0.0,0.0,1.0
365,66,f,74138.45468257801,0.0,0.0,1.0,0.0,0.0
366,66,f,1205.5033281720002,0.0,1.0,1.0,0.0,0.0
367,66,f,7064.672023421999,0.0,0.0,1.0,0.0,1.0
368,66,f,114.87271582799998,0.0,1.0,1.0,0.0,1.0
369,66,f,18109.393114098002,1.0,0.0,0.0,0.0,0.0
370,66,f,294.46167665200005,1.0,1.0,0.0,0.0,0.0
371,66,f,1725.6486319020003,1.0,0.0,0.0,0.0,1.0
372,66,f,28.059327348000007,1.0,1.0,0.0,0.0,1.0
373,66,f,1900.986017502,1.0,0.0,1.0,0.0,0.0
374,66,f,30.910341748000004,1.0,1.0,1.0,0.0,0.0
375,66,f,181.145436498,1.0,0.0,1.0,0.0,1.0
376,66,f,2.945454252,1.0,1.0,1.0,0.0,1.0
377,67,f,672619.388732577,0.0,0.0,0.0,0.0,0.0
378,67,f,10936.900629798001,0.0,1.0,0.0,0.0,0.0
379,67,f,64094.07099642299,0.0,0.0,0.0,0.0,1.0
380,67,f,1042.180016202,0.0,1.0,0.0,0.0,1.0
381,67,f,70606.45517082301,0.0,0.0,1.0,0.0,0.0
382,67,f,1148.0724418020002,0.0,1.0,1.0,0.0,0.0
383,67,f,6728.106900176999,0.0,0.0,1.0,0.0,1.0
384,67,f,109.40011219799999,0.0,1.0,1.0,0.0,1.0
385,67,f,17246.650993143,1.0,0.0,0.0,0.0,0.0
386,67,f,280.43334948200004,1.0,1.0,0.0,0.0,0.0
387,67,f,1643.437717857,1.0,0.0,0.0,0.0,1.0
388,67,f,26.722564518000002,1.0,1.0,0.0,0.0,1.0
389,67,f,1810.4219274570003,1.0,0.0,1.0,0.0,0.0
390,67,f,29.437754918000007,1.0,1.0,1.0,0.0,0.0
391,67,f,172.51556154300002,1.0,0.0,1.0,0.0,1.0
392,67,f,2.8051310820000004,1.0,1.0,1.0,0.0,1.0
393,68,f,640297.871583084,0.0,0.0,0.0,0.0,0.0
394,68,f,10411.347505416,0.0,1.0,0.0,0.0,0.0
395,68,f,61014.14548491599,0.0,0.0,0.0,0.0,1.0
396,68,f,992.099926584,0.0,1.0,0.0,0.0,1.0
397,68,f,67213.58872971601,0.0,0.0,1.0,0.0,0.0
398,68,f,1092.9038817840003,0.0,1.0,1.0,0.0,0.0
399,68,f,6404.799802283999,0.0,0.0,1.0,0.0,1.0
400,68,f,104.143086216,0.0,1.0,1.0,0.0,1.0
401,68,f,16417.894143156,1.0,0.0,0.0,0.0,0.0
402,68,f,266.95762834400006,1.0,1.0,0.0,0.0,0.0
403,68,f,1564.465268844,1.0,0.0,0.0,0.0,1.0
404,68,f,25.438459656000003,1.0,1.0,0.0,0.0,1.0
405,68,f,1723.4253520440002,1.0,0.0,1.0,0.0,0.0
406,68,f,28.023176456000005,1.0,1.0,1.0,0.0,0.0
407,68,f,164.225635956,1.0,0.0,1.0,0.0,1.0
408,68,f,2.6703355440000003,1.0,1.0,1.0,0.0,1.0
409,69,f,610046.935523883,0.0,0.0,0.0,0.0,0.0
410,69,f,9919.462366242,0.0,1.0,0.0,0.0,0.0
411,69,f,58131.52616711699,0.0,0.0,0.0,0.0,1.0
412,69,f,945.2280677579997,0.0,1.0,0.0,0.0,1.0
413,69,f,64038.076104716994,0.0,0.0,1.0,0.0,0.0
414,69,f,1041.269530158,0.0,1.0,1.0,0.0,0.0
415,69,f,6102.204404282999,0.0,0.0,1.0,0.0,1.0
416,69,f,99.222835842,0.0,1.0,1.0,0.0,1.0
417,69,f,15642.229115997003,1.0,0.0,0.0,0.0,0.0
