,Age,Sex,N,Und,Alc,Smk,HIV,Dia
410,53,f,32675.350000000002,1.0,0.0,0.0,0.0,0.0
411,54,f,32433.225000000002,1.0,0.0,0.0,0.0,0.0
412,55,f,32141.0,1.0,0.0,0.0,0.0,0.0
413,56,f,31782.125,1.0,0.0,0.0,0.0,0.0
414,57,f,31304.375,1.0,0.0,0.0,0.0,0.0
415,58,f,30597.0,1.0,0.0,0.0,0.0,0.0
416,59,f,29727.15,1.0,0.0,0.0,0.0,0.0
417,60,f,28744.275,1.0,0.0,0.0,0.0,0.0
418,61,f,27694.175000000003,1.0,0.0,0.0,0.0,0.0
419,62,f,26628.65,1.0,0.0,0.0,0.0,0.0
420,63,f,25538.800000000003,1.0,0.0,0.0,0.0,0.0
421,64,f,24438.625,1.0,0.0,0.0,0.0,0.0
422,65,f,23345.075,1.0,0.0,0.0,0.0,0.0
423,66,f,22273.550000000003,1.0,0.0,0.0,0.0,0.0
424,67,f,21212.425000000003,1.0,0.0,0.0,0.0,0.0
425,68,f,20193.100000000002,1.0,0.0,0.0,0.0,0.0
426,69,f,19239.075,1.0,0.0,0.0,0.0,0.0
427,70,f,18287.975000000002,1.0,0.0,0.0,0.0,0.0
428,71,f,17257.7,1.0,0.0,0.0,0.0,0.0
429,72,f,15849.625,1.0,0.0,0.0,0.0,0.0
430,73,f,14375.2,1.0,0.0,0.0,0.0,0.0
431,74,f,13210.425000000001,1.0,0.0,0.0,0.0,0.0
432,75,f,12146.925000000001,1.0,0.0,0.0,0.0,0.0
433,76,f,11275.85,1.0,0.0,0.0,0.0,0.0
434,77,f,10549.400000000001,1.0,0.0,0.0,0.0,0.0
435,78,f,9845.800000000001,1.0,0.0,0.0,0.0,0.0
436,79,f,9161.925000000001,1.0,0.0,0.0,0.0,0.0
437,80,f,8424.7,1.0,0.0,0.0,0.0,0.0
438,81,f,7673.475,1.0,0.0,0.0,0.0,0.0
439,82,f,6909.625,1.0,0.0,0.0,0.0,0.0
440,83,f,6093.75,1.0,0.0,0.0,0.0,0.0
441,84,f,5279.200000000001,1.0,0.0,0.0,0.0,0.0
442,85,f,4485.375,1.0,0.0,0.0,0.0,0.0
443,86,f,3748.525,1.0,0.0,0.0,0.0,0.0
444,87,f,3086.2000000000003,1.0,0.0,0.0,0.0,0.0
445,88,f,2483.9500000000003,1.0,0.0,0.0,0.0,0.0
446,89,f,1950.625,1.0,0.0,0.0,0.0,0.0
447,90,f,1494.375,1.0,0.0,0.0,0.0,0.0
448,91,f,1121.1000000000001,1.0,0.0,0.0,0.0,0.0
449,92,f,822.075,1.0,0.0,0.0,0.0,0.0
450,93,f,584.4250000000001,1.0,0.0,0.0,0.0,0.0
451,94,f,401.4750000000001,1.0,0.0,0.0,0.0,0.0
452,95,f,266.95,1.0,0.0,0.0,0.0,0.0
453,96,f,172.425,1.0,0.0,0.0,0.0,0.0
454,97,f,107.97500000000001,1.0,0.0,0.0,0.0,0.0
455,98,f,65.175,1.0,0.0,0.0,0.0,0.0
456,99,f,38.0,1.0,0.0,0.0,0.0,0.0
457,100,f,45.825,1.0,0.0,0.0,0.0,0.0
458,18,f,7857.669999999999,0.0,0.0,0.0,1.0,0.0
459,19,f,8049.335,0.0,0.0,0.0,1.0,0.0
460,20,f,8195.6,0.0,0.0,0.0,1.0,0.0
461,21,f,8310.135,0.0,0.0,0.0,1.0,0.0
462,22,f,8422.035,0.0,0.0,0.0,1.0,0.0
463,23,f,8485.215,0.0,0.0,0.0,1.0,0.0
464,24,f,8488.81,0.0,0.0,0.0,1.0,0.0
465,25,f,8495.195,0.0,0.0,0.0,1.0,0.0
466,26,f,8474.09,0.0,0.0,0.0,1.0,0.0
467,27,f,8435.775,0.0,0.0,0.0,1.0,0.0
468,28,f,8407.67,0.0,0.0,0.0,1.0,0.0
469,29,f,8432.42,0.0,0.0,0.0,1.0,0.0
470,30,f,8506.355,0.0,0.0,0.0,1.0,0.0
471,31,f,8573.554999999998,0.0,0.0,0.0,1.0,0.0
472,32,f,8638.85,0.0,0.0,0.0,1.0,0.0
473,33,f,8705.615,0.0,0.0,0.0,1.0,0.0
474,34,f,8757.14,0.0,0.0,0.0,1.0,0.0
475,35,f,8791.71,0.0,0.0,0.0,1.0,0.0
476,36,f,8820.08,0.0,0.0,0.0,1.0,0.0
477,37,f,8813.97,0.0,0.0,0.0,1.0,0.0
478,38,f,8769.975,0.0,0.0,0.0,1.0,0.0
479,39,f,8679.56,0.0,0.0,0.0,1.0,0.0
480,40,f,8545.925,0.0,0.0,0.0,1.0,0.0
481,41,f,8378.69,0.0,0.0,0.0,1.0,0.0
482,42,f,8194.3,0.0,0.0,0.0,1.0,0.0
483,43,f,7998.904999999999,0.0,0.0,0.0,1.0,0.0
484,44,f,7798.9400000000005,0.0,0.0,0.0,1.0,0.0
485,45,f,7601.21,0.0,0.0,0.0,1.0,0.0
486,46,f,7413.495,0.0,0.0,0.0,1.0,0.0
487,47,f,7275.915,0.0,0.0,0.0,1.0,0.0
488,48,f,7150.445,0.0,0.0,0.0,1.0,0.0
489,49,f,7002.965,0.0,0.0,0.0,1.0,0.0
490,18,f,39288.35,1.0,0.0,0.0,0.0,0.0
491,19,f,40246.675,1.0,0.0,0.0,0.0,0.0
492,20,f,40978.0,1.0,0.0,0.0,0.0,0.0
493,21,f,41550.675,1.0,0.0,0.0,0.0,0.0
494,22,f,42110.175,1.0,0.0,0.0,0.0,0.0
495,23,f,42426.075000000004,1.0,0.0,0.0,0.0,0.0
496,24,f,42444.05,1.0,0.0,0.0,0.0,0.0
497,25,f,42475.975000000006,1.0,0.0,0.0,0.0,0.0
498,26,f,42370.450000000004,1.0,0.0,0.0,0.0,0.0
499,27,f,42178.875,1.0,0.0,0.0,0.0,0.0
500,28,f,42038.350000000006,1.0,0.0,0.0,0.0,0.0
501,29,f,42162.100000000006,1.0,0.0,0.0,0.0,0.0
502,30,f,42531.775,1.0,0.0,0.0,0.0,0.0
503,31,f,42867.775,1.0,0.0,0.0,0.0,0.0
504,32,f,43194.25,1.0,0.0,0.0,0.0,0.0
505,33,f,43528.075000000004,1.0,0.0,0.0,0.0,0.0
506,34,f,43785.700000000004,1.0,0.0,0.0,0.0,0.0
507,35,f,43958.55,1.0,0.0,0.0,0.0,0.0
508,36,f,44100.4,1.0,0.0,0.0,0.0,0.0
509,37,f,44069.850000000006,1.0,0.0,0.0,0.0,0.0
510,38,f,43849.875,1.0,0.0,0.0,0.0,0.0
511,39,f,43397.8,1.0,0.0,0.0,0.0,0.0
512,40,f,42729.625,1.0,0.0,0.0,0.0,0.0
513,41,f,41893.450000000004,1.0,0.0,0.0,0.0,0.0
514,42,f,40971.5,1.0,0.0,0.0,0.0,0.0
515,43,f,39994.525,1.0,0.0,0.0,0.0,0.0
516,44,f,38994.700000000004,1.0,0.0,0.0,0.0,0.0
517,45,f,38006.05,1.0,0.0,0.0,0.0,0.0
518,46,f,37067.475,1.0,0.0,0.0,0.0,0.0
519,47,f,36379.575000000004,1.0,0.0,0.0,0.0,0.0
520,48,f,35752.225,1.0,0.0,0.0,0.0,0.0
521,49,f,35014.825000000004,1.0,0.0,0.0,0.0,0.0
522,15,m,1153297.4009149778,0.0,0.0,0.0,0.0,0.0
523,15,m,120746.13003507291,0.0,1.0,0.0,0.0,0.0
524,16,m,1163900.767483065,0.0,0.0,0.0,0.0,0.0
525,16,m,121856.26474744116,0.0,1.0,0.0,0.0,0.0
526,17,m,1164322.3811568115,0.0,0.0,0.0,0.0,0.0
527,17,m,121900.40619736932,0.0,1.0,0.0,0.0,0.0
528,50,m,848569.3438919731,0.0,0.0,0.0,0.0,0.0
529,50,m,88842.1878520389,0.0,1.0,0.0,0.0,0.0
530,51,m,828263.9464158476,0.0,0.0,0.0,0.0,0.0
531,51,m,86716.28506051181,0.0,1.0,0.0,0.0,0.0
532,52,m,809345.4578052738,0.0,0.0,0.0,0.0,0.0
533,52,m,84735.58668728468,0.0,1.0,0.0,0.0,0.0
534,53,m,795698.5374893565,0.0,0.0,0.0,0.0,0.0
535,53,m,83306.80273811707,0.0,1.0,0.0,0.0,0.0
536,54,m,785557.0128985519,0.0,0.0,0.0,0.0,0.0
537,54,m,82245.02123577111,0.0,1.0,0.0,0.0,0.0
538,55,m,774079.8490590261,0.0,0.0,0.0,0.0,0.0
539,55,m,81043.4030613941,0.0,1.0,0.0,0.0,0.0
540,56,m,760741.2037468737,0.0,0.0,0.0,0.0,0.0
541,56,m,79646.89440709981,0.0,1.0,0.0,0.0,0.0
542,57,m,744384.8813722812,0.0,0.0,0.0,0.0,0.0
543,57,m,77934.44571279836,0.0,1.0,0.0,0.0,0.0
544,58,m,722532.8504550926,0.0,0.0,0.0,0.0,0.0
545,58,m,75646.61590882587,0.0,1.0,0.0,0.0,0.0
546,59,m,696809.3061643969,0.0,0.0,0.0,0.0,0.0
547,59,m,72953.45244429096,0.0,1.0,0.0,0.0,0.0
548,60,m,668557.1180794939,0.0,0.0,0.0,0.0,0.0
549,60,m,69995.54898108309,0.0,1.0,0.0,0.0,0.0
550,61,m,638728.7179284329,0.0,0.0,0.0,0.0,0.0
551,61,m,66872.62172873622,0.0,1.0,0.0,0.0,0.0
552,62,m,608530.9136150781,0.0,0.0,0.0,0.0,0.0
553,62,m,63711.01917634928,0.0,1.0,0.0,0.0,0.0
554,63,m,577940.0422393536,0.0,0.0,0.0,0.0,0.0
555,63,m,60508.26390256737,0.0,1.0,0.0,0.0,0.0
556,64,m,547447.1089778316,0.0,0.0,0.0,0.0,0.0
557,64,m,57315.76240050427,0.0,1.0,0.0,0.0,0.0
558,65,m,517508.2819597503,0.0,0.0,0.0,0.0,0.0
559,65,m,54181.27384850128,0.0,1.0,0.0,0.0,0.0
560,66,m,488366.1059108865,0.0,0.0,0.0,0.0,0.0
561,66,m,51130.19181544595,0.0,1.0,0.0,0.0,0.0
562,67,m,459862.1708612885,0.0,0.0,0.0,0.0,0.0
563,67,m,48145.93134171255,0.0,1.0,0.0,0.0,0.0
564,68,m,432432.2685540182,0.0,0.0,0.0,0.0,0.0
565,68,m,45274.11827058679,0.0,1.0,0.0,0.0,0.0
566,69,m,406263.7302813421,0.0,0.0,0.0,0.0,0.0
567,69,m,42534.36552112814,0.0,1.0,0.0,0.0,0.0
568,70,m,380233.2255924414,0.0,0.0,0.0,0.0,0.0
569,70,m,39809.06439623963,0.0,1.0,0.0,0.0,0.0
570,71,m,354037.7379057901,0.0,0.0,0.0,0.0,0.0
571,71,m,37066.4901391268,0.0,1.0,0.0,0.0,0.0
572,72,m,322080.9913534702,0.0,0.0,0.0,0.0,0.0
573,72,m,33720.732599360395,0.0,1.0,0.0,0.0,0.0
574,73,m,289067.9592338792,0.0,0.0,0.0,0.0,0.0
575,73,m,30264.38572300249,0.0,1.0,0.0,0.0,0.0
576,74,m,261684.06812120075,0.0,0.0,0.0,0.0,0.0
577,74,m,27397.389860066778,0.0,1.0,0.0,0.0,0.0
578,75,m,240404.54792528957,0.0,0.0,0.0,0.0,0.0
579,75,m,25169.499889430426,0.0,1.0,0.0,0.0,0.0
580,76,m,223170.06903677442,0.0,0.0,0.0,0.0,0.0
581,76,m,23365.111335958965,0.0,1.0,0.0,0.0,0.0
582,77,m,205182.97846529394,0.0,0.0,0.0,0.0,0.0
583,77,m,21481.927019950326,0.0,1.0,0.0,0.0,0.0
584,78,m,187632.99424243523,0.0,0.0,0.0,0.0,0.0
585,78,m,19644.50618174712,0.0,1.0,0.0,0.0,0.0
586,79,m,170673.2679159109,0.0,0.0,0.0,0.0,0.0
587,79,m,17868.883242896223,0.0,1.0,0.0,0.0,0.0
588,80,m,152750.5930168589,0.0,0.0,0.0,0.0,0.0
589,80,m,15992.44301835365,0.0,1.0,0.0,0.0,0.0
590,81,m,134531.47456407998,0.0,0.0,0.0,0.0,0.0
591,81,m,14084.966209615206,0.0,1.0,0.0,0.0,0.0
592,82,m,116450.38969507634,0.0,0.0,0.0,0.0,0.0
593,82,m,12191.941025446904,0.0,1.0,0.0,0.0,0.0
594,83,m,98348.27113711648,0.0,0.0,0.0,0.0,0.0
595,83,m,10296.71368896315,0.0,1.0,0.0,0.0,0.0
596,84,m,81316.89880758495,0.0,0.0,0.0,0.0,0.0
597,84,m,8513.589668787748,0.0,1.0,0.0,0.0,0.0
598,85,m,65459.469242923304,0.0,0.0,0.0,0.0,0.0
599,85,m,6853.373274718375,0.0,1.0,0.0,0.0,0.0
600,86,m,51671.88613211116,0.0,0.0,0.0,0.0,0.0
601,86,m,5409.8624319412065,0.0,1.0,0.0,0.0,0.0
602,87,m,40268.997506712185,0.0,0.0,0.0,0.0,0.0
603,87,m,4216.02060792813,0.0,1.0,0.0,0.0,0.0
604,88,m,30579.697228466488,0.0,0.0,0.0,0.0,0.0
605,88,m,3201.585380364331,0.0,1.0,0.0,0.0,0.0
606,89,m,22509.333697071015,0.0,0.0,0.0,0.0,0.0
607,89,m,2356.647063830288,0.0,1.0,0.0,0.0,0.0
608,90,m,16110.491134916356,0.0,0.0,0.0,0.0,0.0
609,90,m,1686.711039114626,0.0,1.0,0.0,0.0,0.0
610,91,m,11287.860638919567,0.0,0.0,0.0,0.0,0.0
611,91,m,1181.798803537963,0.0,1.0,0.0,0.0,0.0
612,92,m,7760.116619291004,0.0,0.0,0.0,0.0,0.0
613,92,m,812.4565698811618,0.0,1.0,0.0,0.0,0.0
614,93,m,5209.7818333474925,0.0,0.0,0.0,0.0,0.0
615,93,m,545.445601632906,0.0,1.0,0.0,0.0,0.0
616,94,m,3401.541885891152,0.0,0.0,0.0,0.0,0.0
617,94,m,356.12931976410397,0.0,1.0,0.0,0.0,0.0
618,95,m,2146.7508790957495,0.0,0.0,0.0,0.0,0.0
619,95,m,224.75717069556785,0.0,1.0,0.0,0.0,0.0
620,96,m,1301.4595041670498,0.0,0.0,0.0,0.0,0.0
621,96,m,136.2581745184398,0.0,1.0,0.0,0.0,0.0
622,97,m,759.1847107641123,0.0,0.0,0.0,0.0,0.0
623,97,m,79.48393513575655,0.0,1.0,0.0,0.0,0.0
624,98,m,424.61759580399695,0.0,0.0,0.0,0.0,0.0
625,98,m,44.455949868137424,0.0,1.0,0.0,0.0,0.0
626,99,m,228.08406461917488,0.0,0.0,0.0,0.0,0.0
627,99,m,23.879589170655866,0.0,1.0,0.0,0.0,0.0
628,100,m,234.6570924179983,0.0,0.0,0.0,0.0,0.0
629,100,m,24.56776176923384,0.0,1.0,0.0,0.0,0.0
630,18,m,1062878.179321814,0.0,0.0,0.0,0.0,0.0
631,18,m,111279.5595914939,0.0,1.0,0.0,0.0,0.0
632,19,m,1087218.182159661,0.0,0.0,0.0,0.0,0.0
633,19,m,113827.87119384475,0.0,1.0,0.0,0.0,0.0
634,20,m,1105113.685173028,0.0,0.0,0.0,0.0,0.0
635,20,m,115701.46661873751,0.0,1.0,0.0,0.0,0.0
636,21,m,1118608.225850651,0.0,0.0,0.0,0.0,0.0
637,21,m,117114.29696252495,0.0,1.0,0.0,0.0,0.0
638,22,m,1131684.9039825774,0.0,0.0,0.0,0.0,0.0
639,22,m,118483.37858613019,0.0,1.0,0.0,0.0,0.0
640,23,m,1138088.2060912848,0.0,0.0,0.0,0.0,0.0
641,23,m,119153.78150948581,0.0,1.0,0.0,0.0,0.0
642,24,m,1136633.207399304,0.0,0.0,0.0,0.0,0.0
643,24,m,119001.44832888263,0.0,1.0,0.0,0.0,0.0
644,25,m,1135419.5096139936,0.0,0.0,0.0,0.0,0.0
645,25,m,118874.37849373679,0.0,1.0,0.0,0.0,0.0
646,26,m,1130482.3230412053,0.0,0.0,0.0,0.0,0.0
647,26,m,118357.4726449485,0.0,1.0,0.0,0.0,0.0
648,27,m,1123653.3112028446,0.0,0.0,0.0,0.0,0.0
649,27,m,117642.4994292007,0.0,1.0,0.0,0.0,0.0
650,28,m,1117849.0108028357,0.0,0.0,0.0,0.0,0.0
651,28,m,117034.80985120799,0.0,1.0,0.0,0.0,0.0
652,29,m,1118656.6168183843,0.0,0.0,0.0,0.0,0.0
653,29,m,117119.36332448659,0.0,1.0,0.0,0.0,0.0
654,30,m,1126097.7090053717,0.0,0.0,0.0,0.0,0.0
655,30,m,117898.419172614,0.0,1.0,0.0,0.0,0.0
656,31,m,1132372.1865107892,0.0,0.0,0.0,0.0,0.0
657,31,m,118555.33461885553,0.0,1.0,0.0,0.0,0.0
658,32,m,1137827.287224723,0.0,0.0,0.0,0.0,0.0
659,32,m,119126.4642335035,0.0,1.0,0.0,0.0,0.0
660,33,m,1143618.5089848037,0.0,0.0,0.0,0.0,0.0
661,33,m,119732.78452447952,0.0,1.0,0.0,0.0,0.0
662,34,m,1147615.9952787713,0.0,0.0,0.0,0.0,0.0
663,34,m,120151.30710112097,0.0,1.0,0.0,0.0,0.0
664,35,m,1148928.4367955371,0.0,0.0,0.0,0.0,0.0
665,35,m,120288.71505324253,0.0,1.0,0.0,0.0,0.0
666,36,m,1149142.9264903553,0.0,0.0,0.0,0.0,0.0
667,36,m,120311.17136031574,0.0,1.0,0.0,0.0,0.0
668,37,m,1144496.0857239668,0.0,0.0,0.0,0.0,0.0
669,37,m,119824.66368329726,0.0,1.0,0.0,0.0,0.0
670,38,m,1134197.9646447261,0.0,0.0,0.0,0.0,0.0
671,38,m,118746.48708638096,0.0,1.0,0.0,0.0,0.0
672,39,m,1117607.055964169,0.0,0.0,0.0,0.0,0.0
673,39,m,117009.47804139982,0.0,1.0,0.0,0.0,0.0
674,40,m,1095338.0557589077,0.0,0.0,0.0,0.0,0.0
675,40,m,114677.99303813673,0.0,1.0,0.0,0.0,0.0
676,41,m,1068706.6752056896,0.0,0.0,0.0,0.0,0.0
677,41,m,111889.78235046742,0.0,1.0,0.0,0.0,0.0
678,42,m,1040734.7340598607,0.0,0.0,0.0,0.0,0.0
679,42,m,108961.21974359074,0.0,1.0,0.0,0.0,0.0
680,43,m,1012185.3709612141,0.0,0.0,0.0,0.0,0.0
681,43,m,105972.20311492859,0.0,1.0,0.0,0.0,0.0
682,44,m,983208.9902689207,0.0,0.0,0.0,0.0,0.0
683,44,m,102938.47926517254,0.0,1.0,0.0,0.0,0.0
684,45,m,954462.1397073627,0.0,0.0,0.0,0.0,0.0
685,45,m,99928.7864025589,0.0,1.0,0.0,0.0,0.0
686,46,m,926947.9509590105,0.0,0.0,0.0,0.0,0.0
687,46,m,97048.1488412652,0.0,1.0,0.0,0.0,0.0
688,47,m,905929.2687308578,0.0,0.0,0.0,0.0,0.0
689,47,m,94847.56767679458,0.0,1.0,0.0,0.0,0.0
690,48,m,886725.9017246992,0.0,0.0,0.0,0.0,0.0
691,48,m,92837.04355023602,0.0,1.0,0.0,0.0,0.0
692,49,m,864726.3215019531,0.0,0.0,0.0,0.0,0.0
693,49,m,90533.7658595161,0.0,1.0,0.0,0.0,0.0
694,15,m,270219.7490499493,0.0,0.0,1.0,0.0,0.0
695,16,m,272704.1377694938,0.0,0.0,1.0,0.0,0.0
696,17,m,272802.9226458192,0.0,0.0,1.0,0.0,0.0
697,15,m,7960.12,0.0,0.0,0.0,1.0,0.0
698,16,m,8033.304999999999,0.0,0.0,0.0,1.0,0.0
699,17,m,8036.215,0.0,0.0,0.0,1.0,0.0
700,15,m,39800.600000000006,1.0,0.0,0.0,0.0,0.0
701,16,m,40166.525,1.0,0.0,0.0,0.0,0.0
702,17,m,40181.075000000004,1.0,0.0,0.0,0.0,0.0
703,50,m,101047.59356352479,0.0,0.0,0.0,0.0,1.0
704,51,m,98629.62788272055,0.0,0.0,0.0,0.0,1.0
705,52,m,96376.81523786405,0.0,0.0,0.0,0.0,1.0
706,53,m,94751.74067277089,0.0,0.0,0.0,0.0,1.0
707,54,m,93544.08844924609,0.0,0.0,0.0,0.0,1.0
708,55,m,92177.38837309295,0.0,0.0,0.0,0.0,1.0
709,56,m,90589.0231794972,0.0,0.0,0.0,0.0,1.0
710,57,m,88641.31315744837,0.0,0.0,0.0,0.0,1.0
711,58,m,86039.17444650907,0.0,0.0,0.0,0.0,1.0
712,59,m,82976.0161233745,0.0,0.0,0.0,0.0,1.0
713,60,m,79611.74702806416,0.0,0.0,0.0,0.0,1.0
714,61,m,76059.78268147293,0.0,0.0,0.0,0.0,1.0
715,62,m,72463.82970634967,0.0,0.0,0.0,0.0,1.0
716,63,m,68821.07032577772,0.0,0.0,0.0,0.0,1.0
717,64,m,65189.973410777435,0.0,0.0,0.0,0.0,1.0
718,65,m,61624.859438575215,0.0,0.0,0.0,0.0,1.0
719,66,m,58154.61062256665,0.0,0.0,0.0,0.0,1.0
720,67,m,54760.363511726464,0.0,0.0,0.0,0.0,1.0
721,68,m,51494.01216426948,0.0,0.0,0.0,0.0,1.0
722,69,m,48377.86398078579,0.0,0.0,0.0,0.0,1.0
723,70,m,45278.15282931586,0.0,0.0,0.0,0.0,1.0
724,71,m,42158.795511010445,0.0,0.0,0.0,0.0,1.0
725,72,m,38353.38778508335,0.0,0.0,0.0,0.0,1.0
726,73,m,34422.197628460526,0.0,0.0,0.0,0.0,1.0
727,74,m,31161.325291674788,0.0,0.0,0.0,0.0,1.0
728,75,m,28627.36112780207,0.0,0.0,0.0,0.0,1.0
729,76,m,26575.080273513355,0.0,0.0,0.0,0.0,1.0
730,77,m,24433.178458959173,0.0,0.0,0.0,0.0,1.0
731,78,m,22343.327245781886,0.0,0.0,0.0,0.0,1.0
732,79,m,20323.76391235865,0.0,0.0,0.0,0.0,1.0
733,80,m,18189.53271274422,0.0,0.0,0.0,0.0,1.0
734,81,m,16020.001030090732,0.0,0.0,0.0,0.0,1.0
735,82,m,13866.906379450997,0.0,0.0,0.0,0.0,1.0
736,83,m,11711.30703821869,0.0,0.0,0.0,0.0,1.0
737,84,m,9683.212102464504,0.0,0.0,0.0,0.0,1.0
738,85,m,7794.910210408243,0.0,0.0,0.0,0.0,1.0
739,86,m,6153.085526977274,0.0,0.0,0.0,0.0,1.0
740,87,m,4795.23013947916,0.0,0.0,0.0,0.0,1.0
741,88,m,3641.4287636946488,0.0,0.0,0.0,0.0,1.0
742,89,m,2680.4102919571665,0.0,0.0,0.0,0.0,1.0
743,90,m,1918.4364507481425,0.0,0.0,0.0,0.0,1.0
744,91,m,1344.157860819986,0.0,0.0,0.0,0.0,1.0
745,92,m,924.074285497045,0.0,0.0,0.0,0.0,1.0
746,93,m,620.3805511476858,0.0,0.0,0.0,0.0,1.0
747,94,m,405.0554317675087,0.0,0.0,0.0,0.0,1.0
748,95,m,255.63498360438328,0.0,0.0,0.0,0.0,1.0
749,96,m,154.97773041539463,0.0,0.0,0.0,0.0,1.0
750,97,m,90.40367607564687,0.0,0.0,0.0,0.0,1.0
751,98,m,50.56344133754794,0.0,0.0,0.0,0.0,1.0
752,99,m,27.160238613203,0.0,0.0,0.0,0.0,1.0
753,100,m,27.94295442338176,0.0,0.0,0.0,0.0,1.0
754,18,m,126567.47859762724,0.0,0.0,0.0,0.0,1.0
755,19,m,129465.88487614454,0.0,0.0,0.0,0.0,1.0
756,20,m,131596.8804490175,0.0,0.0,0.0,0.0,1.0
757,21,m,133203.80965466707,0.0,0.0,0.0,0.0,1.0
758,22,m,134760.97980999635,0.0,0.0,0.0,0.0,1.0
759,23,m,135523.48469377813,0.0,0.0,0.0,0.0,1.0
760,24,m,135350.2235248224,0.0,0.0,0.0,0.0,1.0
761,25,m,135205.6964553474,0.0,0.0,0.0,0.0,1.0
762,26,m,134617.77653372238,0.0,0.0,0.0,0.0,1.0
763,27,m,133804.57815736078,0.0,0.0,0.0,0.0,1.0
764,28,m,133113.40236605692,0.0,0.0,0.0,0.0,1.0
765,29,m,133209.57204860088,0.0,0.0,0.0,0.0,1.0
766,30,m,134095.65692120636,0.0,0.0,0.0,0.0,1.0
767,31,m,134842.82137789408,0.0,0.0,0.0,0.0,1.0
768,32,m,135492.41448864856,0.0,0.0,0.0,0.0,1.0
769,33,m,136182.03287618645,0.0,0.0,0.0,0.0,1.0
770,34,m,136658.05333723204,0.0,0.0,0.0,0.0,1.0
771,35,m,136814.33880513947,0.0,0.0,0.0,0.0,1.0
772,36,m,136839.88022690016,0.0,0.0,0.0,0.0,1.0
773,37,m,136286.53466887798,0.0,0.0,0.0,0.0,1.0
774,38,m,135060.23494361292,0.0,0.0,0.0,0.0,1.0
775,39,m,133084.59039638788,0.0,0.0,0.0,0.0,1.0
776,40,m,130432.79900419994,0.0,0.0,0.0,0.0,1.0
777,41,m,127261.53558589796,0.0,0.0,0.0,0.0,1.0
778,42,m,123930.63828159186,0.0,0.0,0.0,0.0,1.0
779,43,m,120530.98160102151,0.0,0.0,0.0,0.0,1.0
780,44,m,117080.4756874947,0.0,0.0,0.0,0.0,1.0
781,45,m,113657.30221005938,0.0,0.0,0.0,0.0,1.0
782,46,m,110380.91403755956,0.0,0.0,0.0,0.0,1.0
783,47,m,107878.01044539109,0.0,0.0,0.0,0.0,1.0
784,48,m,105591.27449592866,0.0,0.0,0.0,0.0,1.0
785,49,m,102971.56562131816,0.0,0.0,0.0,0.0,1.0
786,50,m,220253.19969246318,0.0,0.0,1.0,0.0,0.0
787,51,m,214982.76564092003,0.0,0.0,1.0,0.0,0.0
788,52,m,210072.31526957743,0.0,0.0,1.0,0.0,0.0
789,53,m,206530.14409975545,0.0,0.0,1.0,0.0,0.0
790,54,m,203897.82741643098,0.0,0.0,1.0,0.0,0.0
791,55,m,200918.8345064868,0.0,0.0,1.0,0.0,0.0
792,56,m,197456.6786665294,0.0,0.0,1.0,0.0,0.0
793,57,m,193211.25975747197,0.0,0.0,1.0,0.0,0.0
794,58,m,187539.38418957242,0.0,0.0,1.0,0.0,0.0
795,59,m,180862.62526793763,0.0,0.0,1.0,0.0,0.0
796,60,m,173529.53591135895,0.0,0.0,1.0,0.0,0.0
797,61,m,165787.327661358,0.0,0.0,1.0,0.0,0.0
798,62,m,157949.23750222306,0.0,0.0,1.0,0.0,0.0
799,63,m,150009.1235323014,0.0,0.0,1.0,0.0,0.0
800,64,m,142094.4302108868,0.0,0.0,1.0,0.0,0.0
801,65,m,134323.5597531732,0.0,0.0,1.0,0.0,0.0
802,66,m,126759.46665110088,0.0,0.0,1.0,0.0,0.0
803,67,m,119361.03428527252,0.0,0.0,1.0,0.0,0.0
804,68,m,112241.37601112554,0.0,0.0,1.0,0.0,0.0
805,69,m,105449.11521674391,0.0,0.0,1.0,0.0,0.0
806,70,m,98692.68218200312,0.0,0.0,1.0,0.0,0.0
807,71,m,91893.42644407257,0.0,0.0,1.0,0.0,0.0
808,72,m,83598.78826208609,0.0,0.0,1.0,0.0,0.0
809,73,m,75029.98241465774,0.0,0.0,1.0,0.0,0.0
810,74,m,67922.26672705772,0.0,0.0,1.0,0.0,0.0
811,75,m,62398.99105747793,0.0,0.0,1.0,0.0,0.0
812,76,m,57925.639353753264,0.0,0.0,1.0,0.0,0.0
813,77,m,53256.941055796546,0.0,0.0,1.0,0.0,0.0
814,78,m,48701.697330035735,0.0,0.0,1.0,0.0,0.0
815,79,m,44299.659928834226,0.0,0.0,1.0,0.0,0.0
816,80,m,39647.68125204322,0.0,0.0,1.0,0.0,0.0
817,81,m,34918.758196214076,0.0,0.0,1.0,0.0,0.0
818,82,m,30225.662900025756,0.0,0.0,1.0,0.0,0.0
819,83,m,25527.108135701685,0.0,0.0,1.0,0.0,0.0
820,84,m,21106.474421162802,0.0,0.0,1.0,0.0,0.0
821,85,m,16990.547271950087,0.0,0.0,1.0,0.0,0.0
822,86,m,13411.865908970358,0.0,0.0,1.0,0.0,0.0
823,87,m,10452.151745880528,0.0,0.0,1.0,0.0,0.0
824,88,m,7937.213627474533,0.0,0.0,1.0,0.0,0.0
825,89,m,5842.48394714153,0.0,0.0,1.0,0.0,0.0
826,90,m,4181.611375220876,0.0,0.0,1.0,0.0,0.0
